Date,Timestamp,Event,NarrativeEvent,InputBlockNo,InputNo,TrialNumber,FeedbackType,BlockResult,WinCount,LossCount,Lane,Column,FishType,KeyCode,SequenceTime_ms,TimeSinceLastKey_ms,KeyOrder,KeyType,ExpectedKey1,ExpectedKey2,SequenceNumber,SequenceComposition,SequenceSpeed,SequenceValidity,SequenceType,SequenceWindowClosure,TargetFabInputRate,TargetRecognitionRate,StartPolicyReview,Trials,InterTrialIntervalSeconds,InputWindowSeconds,GameState,GamePolicy,CurrentRecognitionRate,FabAlarmFixationPoint,FabAlarmVariability,CurrentFabRate,CurrentFabAlarm,InputConfidence,InputValidity,InputType,InputNumber
2020-05-08,10:26:03.3217,InputWindowClosed,NA,1,1,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,1,
2020-05-08,10:26:03.3269,[gameevent],Feedback,1,1,1,Failure,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,1,
2020-05-08,10:26:03.3309,DecisionRejectAllInput,NA,1,1,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.119944,1,Accepted,KeySequence,1,
2020-05-08,10:26:06.1564,InputWindowOpen,NA,1,1,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.119944,1,Accepted,KeySequence,1,
2020-05-08,10:26:06.1564,[gameevent],NextTrialStarted,1,2,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.119944,1,Accepted,KeySequence,1,
2020-05-08,10:26:06.1223,KeyDown,NA,1,2,2,NA,NA,NA,NA,1,2,NA,H,0,0,0,CorrectKey,H,K,2,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.119944,1,Accepted,KeySequence,2,
2020-05-08,10:26:06.5895,KeyDown,NA,1,2,2,NA,NA,NA,NA,1,2,NA,K,0.4663658,0.4663658,1,CorrectKey,H,K,2,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.119944,1,Accepted,KeySequence,2,
2020-05-08,10:26:06.7895,KeyDown,NA,1,2,2,NA,NA,NA,NA,1,2,NA,J,0.6664623,0.2000964,2,CorrectKey,J,None,2,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.119944,1,Accepted,KeySequence,2,
2020-05-08,10:26:06.9064,KeyDown,NA,1,2,2,NA,NA,NA,NA,1,2,NA,L,0.7838309,0.1173687,3,CorrectKey,L,None,2,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.119944,1,Accepted,KeySequence,2,
2020-05-08,10:26:06.9064,KeySequenceStopped,NA,1,2,2,NA,NA,NA,NA,1,2,NA,NA,0.8004488,0.0166179,NA,NA,NA,NA,2,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.119944,1,Accepted,KeySequence,2,
2020-05-08,10:26:06.9074,[gameevent],InputAccepted,1,2,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.119944,1,Accepted,KeySequence,2,
2020-05-08,10:26:06.9074,InputWindowClosed,NA,1,2,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.119944,1,Accepted,KeySequence,2,
2020-05-08,10:26:06.9084,DecisionAcceptAllInput,NA,1,2,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9762187,1,Accepted,KeySequence,2,
2020-05-08,10:26:06.9094,[gameevent],Feedback,1,2,2,Success,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9762187,1,Accepted,KeySequence,2,
2020-05-08,10:26:09.2791,[gameevent],BlockEnded,1,2,2,NA,Win,1,0,NA,NA,S - Loach,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9762187,1,Accepted,KeySequence,2,
2020-05-08,10:26:12.4926,[gameevent],HookMoved,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9762187,1,Accepted,KeySequence,2,
2020-05-08,10:26:12.4926,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,DownArrow,0,0,NA,WrongKey,H,K,3,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9762187,0,Rejected,KeySequence,3,
2020-05-08,10:26:13.2261,KeySequenceStopped,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,0.7503748,0.7503748,NA,NA,NA,NA,3,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9762187,0,Rejected,KeySequence,3,
2020-05-08,10:26:15.1103,[gameevent],HookMoved,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9762187,0,Rejected,KeySequence,3,
2020-05-08,10:26:15.1093,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,DownArrow,0,0,NA,WrongKey,H,K,4,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9762187,0,Rejected,KeySequence,4,
2020-05-08,10:26:15.8423,KeySequenceStopped,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,0.7503916,0.7503916,NA,NA,NA,NA,4,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9762187,0,Rejected,KeySequence,4,
2020-05-08,10:26:18.3951,[gameevent],FishHooked,2,3,3,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9762187,0,Rejected,KeySequence,4,
2020-05-08,10:26:20.3790,InputWindowOpen,NA,2,3,3,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9762187,0,Rejected,KeySequence,4,
2020-05-08,10:26:20.3790,[gameevent],NextTrialStarted,2,3,3,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9762187,0,Rejected,KeySequence,4,
2020-05-08,10:26:20.6122,KeyDown,NA,2,3,3,NA,NA,NA,NA,2,3,NA,H,0,0,0,CorrectKey,H,K,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9762187,1,Accepted,KeySequence,5,
2020-05-08,10:26:20.8288,KeyDown,NA,2,3,3,NA,NA,NA,NA,2,3,NA,K,0.2168853,0.2168853,1,CorrectKey,H,K,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9762187,1,Accepted,KeySequence,5,
2020-05-08,10:26:20.9954,KeyDown,NA,2,3,3,NA,NA,NA,NA,2,3,NA,J,0.3840538,0.1671684,2,CorrectKey,J,None,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9762187,1,Accepted,KeySequence,5,
2020-05-08,10:26:21.0955,KeyDown,NA,2,3,3,NA,NA,NA,NA,2,3,NA,L,0.4837199,0.0996661,3,CorrectKey,L,None,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9762187,1,Accepted,KeySequence,5,
2020-05-08,10:26:21.0955,KeySequenceStopped,NA,2,3,3,NA,NA,NA,NA,2,3,NA,NA,0.5004779,0.016758,NA,NA,NA,NA,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9762187,1,Accepted,KeySequence,5,
2020-05-08,10:26:21.0963,[gameevent],InputAccepted,2,3,3,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9762187,1,Accepted,KeySequence,5,
2020-05-08,10:26:21.0963,InputWindowClosed,NA,2,3,3,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9762187,1,Accepted,KeySequence,5,
2020-05-08,10:26:21.0963,DecisionAcceptAllInput,NA,2,3,3,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.042379,1,Accepted,KeySequence,5,
2020-05-08,10:26:21.0973,[gameevent],Feedback,2,3,3,Success,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.042379,1,Accepted,KeySequence,5,
2020-05-08,10:26:23.9132,InputWindowOpen,NA,2,3,3,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.042379,1,Accepted,KeySequence,5,
2020-05-08,10:26:23.9142,[gameevent],NextTrialStarted,2,4,4,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.042379,1,Accepted,KeySequence,5,
2020-05-08,10:26:24.1638,KeyDown,NA,2,4,4,NA,NA,NA,NA,1,3,NA,H,0,0,0,CorrectKey,H,K,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.042379,1,Accepted,KeySequence,6,
2020-05-08,10:26:24.4641,KeyDown,NA,2,4,4,NA,NA,NA,NA,1,3,NA,K,0.3002275,0.3002275,1,CorrectKey,H,K,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.042379,1,Accepted,KeySequence,6,
2020-05-08,10:26:24.7142,KeyDown,NA,2,4,4,NA,NA,NA,NA,1,3,NA,J,0.5502256,0.2499981,2,CorrectKey,J,None,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.042379,1,Accepted,KeySequence,6,
2020-05-08,10:26:24.8475,KeyDown,NA,2,4,4,NA,NA,NA,NA,1,3,NA,L,0.6836994,0.1334738,3,CorrectKey,L,None,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.042379,1,Accepted,KeySequence,6,
2020-05-08,10:26:24.8482,KeySequenceStopped,NA,2,4,4,NA,NA,NA,NA,1,3,NA,NA,0.7008873,0.0171879,NA,NA,NA,NA,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.042379,1,Accepted,KeySequence,6,
2020-05-08,10:26:24.8502,[gameevent],InputAccepted,2,4,4,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.042379,1,Accepted,KeySequence,6,
2020-05-08,10:26:24.9136,InputWindowClosed,NA,2,4,4,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.042379,1,Accepted,KeySequence,6,
2020-05-08,10:26:24.9136,[gameevent],Feedback,2,4,4,Failure,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.042379,1,Accepted,KeySequence,6,
2020-05-08,10:26:24.9136,DecisionRejectAllInput,NA,2,4,4,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.223077,1,Accepted,KeySequence,6,
2020-05-08,10:26:27.7311,InputWindowOpen,NA,2,4,4,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.223077,1,Accepted,KeySequence,6,
2020-05-08,10:26:27.7311,[gameevent],NextTrialStarted,2,5,5,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.223077,1,Accepted,KeySequence,6,
2020-05-08,10:26:27.9491,KeyDown,NA,2,5,5,NA,NA,NA,NA,1,4,NA,H,0,0,0,CorrectKey,H,K,7,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.223077,1,Accepted,KeySequence,7,
2020-05-08,10:26:28.1321,KeyDown,NA,2,5,5,NA,NA,NA,NA,1,4,NA,K,0.1834741,0.1834741,1,CorrectKey,H,K,7,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.223077,1,Accepted,KeySequence,7,
2020-05-08,10:26:28.3144,KeyDown,NA,2,5,5,NA,NA,NA,NA,1,4,NA,J,0.3673738,0.1838997,2,CorrectKey,J,None,7,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.223077,1,Accepted,KeySequence,7,
2020-05-08,10:26:28.4322,KeyDown,NA,2,5,5,NA,NA,NA,NA,1,4,NA,L,0.4837594,0.1163856,3,CorrectKey,L,None,7,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.223077,1,Accepted,KeySequence,7,
2020-05-08,10:26:28.4331,KeySequenceStopped,NA,2,5,5,NA,NA,NA,NA,1,4,NA,NA,0.5007512,0.0169918,NA,NA,NA,NA,7,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.223077,1,Accepted,KeySequence,7,
2020-05-08,10:26:28.4331,[gameevent],InputAccepted,2,5,5,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.223077,1,Accepted,KeySequence,7,
2020-05-08,10:26:28.4331,InputWindowClosed,NA,2,5,5,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.223077,1,Accepted,KeySequence,7,
2020-05-08,10:26:28.4341,DecisionAcceptAllInput,NA,2,5,5,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6,1,0.25,0.6,0.917225,1,Accepted,KeySequence,7,
2020-05-08,10:26:28.4341,[gameevent],Feedback,2,5,5,Success,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6,1,0.25,0.6,0.917225,1,Accepted,KeySequence,7,
2020-05-08,10:26:30.7828,[gameevent],BlockEnded,2,5,5,NA,Win,2,0,NA,NA,M - Perch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6,1,0.25,0.6,0.917225,1,Accepted,KeySequence,7,
2020-05-08,10:26:34.8185,[gameevent],HookMoved,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6,1,0.25,0.6,0.917225,1,Accepted,KeySequence,7,
2020-05-08,10:26:34.8185,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,DownArrow,0,0,NA,WrongKey,H,K,8,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.6,1,0.25,0.6,0.917225,0,Rejected,KeySequence,8,
2020-05-08,10:26:35.5523,KeySequenceStopped,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,0.7501618,0.7501618,NA,NA,NA,NA,8,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.6,1,0.25,0.6,0.917225,0,Rejected,KeySequence,8,
2020-05-08,10:26:37.0363,[gameevent],HookMoved,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6,1,0.25,0.6,0.917225,0,Rejected,KeySequence,8,
2020-05-08,10:26:37.0353,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,DownArrow,0,0,NA,WrongKey,H,K,9,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.6,1,0.25,0.6,0.917225,0,Rejected,KeySequence,9,
2020-05-08,10:26:37.7692,KeySequenceStopped,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,0.7504388,0.7504388,NA,NA,NA,NA,9,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.6,1,0.25,0.6,0.917225,0,Rejected,KeySequence,9,
2020-05-08,10:26:38.2706,[gameevent],HookMoved,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6,1,0.25,0.6,0.917225,0,Rejected,KeySequence,9,
2020-05-08,10:26:38.2695,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,DownArrow,0,0,NA,WrongKey,H,K,10,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.6,1,0.25,0.6,0.917225,0,Rejected,KeySequence,10,
2020-05-08,10:26:39.0035,KeySequenceStopped,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,0.7500628,0.7500628,NA,NA,NA,NA,10,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.6,1,0.25,0.6,0.917225,0,Rejected,KeySequence,10,
2020-05-08,10:26:39.8034,[gameevent],FishHooked,3,6,6,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6,1,0.25,0.6,0.917225,0,Rejected,KeySequence,10,
2020-05-08,10:26:41.7883,InputWindowOpen,NA,3,6,6,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6,1,0.25,0.6,0.917225,0,Rejected,KeySequence,10,
2020-05-08,10:26:41.7893,[gameevent],NextTrialStarted,3,6,6,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6,1,0.25,0.6,0.917225,0,Rejected,KeySequence,10,
2020-05-08,10:26:41.9893,KeyDown,NA,3,6,6,NA,NA,NA,NA,3,3,NA,H,0,0,0,CorrectKey,H,K,11,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6,1,0.25,0.6,0.917225,1,Accepted,KeySequence,11,
2020-05-08,10:26:42.2556,KeyDown,NA,3,6,6,NA,NA,NA,NA,3,3,NA,K,0.2668373,0.2668373,1,CorrectKey,H,K,11,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6,1,0.25,0.6,0.917225,1,Accepted,KeySequence,11,
2020-05-08,10:26:42.4575,KeyDown,NA,3,6,6,NA,NA,NA,NA,3,3,NA,J,0.4668446,0.2000073,2,CorrectKey,J,None,11,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6,1,0.25,0.6,0.917225,1,Accepted,KeySequence,11,
2020-05-08,10:26:42.5895,KeyDown,NA,3,6,6,NA,NA,NA,NA,3,3,NA,L,0.6002571,0.1334125,3,CorrectKey,L,None,11,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6,1,0.25,0.6,0.917225,1,Accepted,KeySequence,11,
