Date,Timestamp,Event,NarrativeEvent,InputBlockNo,InputNo,TrialNumber,FeedbackType,BlockResult,WinCount,LossCount,Lane,Column,FishType,KeyCode,SequenceTime_ms,TimeSinceLastKey_ms,KeyOrder,KeyType,ExpectedKey1,ExpectedKey2,SequenceNumber,SequenceComposition,SequenceSpeed,SequenceValidity,SequenceType,SequenceWindowClosure,TargetFabInputRate,TargetRecognitionRate,StartPolicyReview,Trials,InterTrialIntervalSeconds,InputWindowSeconds,GameState,GamePolicy,CurrentRecognitionRate,FabAlarmFixationPoint,FabAlarmVariability,CurrentFabRate,CurrentFabAlarm,InputConfidence,InputValidity,InputType,InputNumber
2020-05-08,14:59:00.7928,KeySequenceStopped,NA,1,1,1,NA,NA,NA,NA,2,3,NA,NA,0.775386,0.0084687,NA,NA,NA,NA,3,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,3,
2020-05-08,14:59:00.7938,[gameevent],InputAccepted,1,1,1,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,3,
2020-05-08,14:59:00.8676,InputWindowClosed,NA,1,1,1,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,3,
2020-05-08,14:59:00.8687,[gameevent],Feedback,1,1,1,Failure,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,3,
2020-05-08,14:59:00.8706,DecisionRejectAllInput,NA,1,1,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.8218374,1,Accepted,KeySequence,3,
2020-05-08,14:59:03.6417,InputWindowOpen,NA,1,1,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.8218374,1,Accepted,KeySequence,3,
2020-05-08,14:59:03.6417,[gameevent],NextTrialStarted,1,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.8218374,1,Accepted,KeySequence,3,
2020-05-08,14:59:03.6758,KeyDown,NA,1,2,2,NA,NA,NA,NA,2,2,NA,H,0,0,0,CorrectKey,H,K,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.8218374,1,Accepted,KeySequence,4,
2020-05-08,14:59:03.9500,KeyDown,NA,1,2,2,NA,NA,NA,NA,2,2,NA,K,0.2751261,0.2751261,1,CorrectKey,H,K,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.8218374,1,Accepted,KeySequence,4,
2020-05-08,14:59:04.1927,KeyDown,NA,1,2,2,NA,NA,NA,NA,2,2,NA,J,0.5167762,0.2416502,2,CorrectKey,J,None,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.8218374,1,Accepted,KeySequence,4,
2020-05-08,14:59:04.4000,KeyDown,NA,1,2,2,NA,NA,NA,NA,2,2,NA,L,0.7252005,0.2084244,3,CorrectKey,L,None,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.8218374,1,Accepted,KeySequence,4,
2020-05-08,14:59:04.4008,KeySequenceStopped,NA,1,2,2,NA,NA,NA,NA,2,2,NA,NA,0.7334866,0.0082861,NA,NA,NA,NA,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.8218374,1,Accepted,KeySequence,4,
2020-05-08,14:59:04.4008,[gameevent],InputAccepted,1,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.8218374,1,Accepted,KeySequence,4,
2020-05-08,14:59:04.6500,InputWindowClosed,NA,1,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.8218374,1,Accepted,KeySequence,4,
2020-05-08,14:59:04.6510,[gameevent],Feedback,1,2,2,AssistedFailure,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.8218374,1,Accepted,KeySequence,4,
2020-05-08,14:59:04.6510,DecisionRejectAllInput,NA,1,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.9506892,1,Accepted,KeySequence,4,
2020-05-08,14:59:08.6001,InputWindowOpen,NA,1,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.9506892,1,Accepted,KeySequence,4,
2020-05-08,14:59:08.6001,[gameevent],NextTrialStarted,1,3,3,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.9506892,1,Accepted,KeySequence,4,
2020-05-08,14:59:08.6001,KeyDown,NA,1,3,3,NA,NA,NA,NA,2,2,NA,H,0,0,0,CorrectKey,H,K,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.9506892,1,Accepted,KeySequence,5,
2020-05-08,14:59:08.8670,KeyDown,NA,1,3,3,NA,NA,NA,NA,2,2,NA,K,0.2667175,0.2667175,1,CorrectKey,H,K,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.9506892,1,Accepted,KeySequence,5,
2020-05-08,14:59:09.1170,KeyDown,NA,1,3,3,NA,NA,NA,NA,2,2,NA,J,0.5164964,0.2497789,2,CorrectKey,J,None,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.9506892,1,Accepted,KeySequence,5,
2020-05-08,14:59:09.3416,KeyDown,NA,1,3,3,NA,NA,NA,NA,2,2,NA,L,0.7415659,0.2250696,3,CorrectKey,L,None,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.9506892,1,Accepted,KeySequence,5,
2020-05-08,14:59:09.3425,KeySequenceStopped,NA,1,3,3,NA,NA,NA,NA,2,2,NA,NA,0.7500441,0.0084782,NA,NA,NA,NA,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.9506892,1,Accepted,KeySequence,5,
2020-05-08,14:59:09.3425,[gameevent],InputAccepted,1,3,3,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.9506892,1,Accepted,KeySequence,5,
2020-05-08,14:59:09.3425,InputWindowClosed,NA,1,3,3,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.9506892,1,Accepted,KeySequence,5,
2020-05-08,14:59:09.3425,DecisionAcceptAllInput,NA,1,3,3,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.3333333,1,0.25,0.3333333,1.059481,1,Accepted,KeySequence,5,
2020-05-08,14:59:09.3425,[gameevent],Feedback,1,3,3,Success,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.3333333,1,0.25,0.3333333,1.059481,1,Accepted,KeySequence,5,
2020-05-08,14:59:12.1081,InputWindowOpen,NA,1,3,3,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.3333333,1,0.25,0.3333333,1.059481,1,Accepted,KeySequence,5,
2020-05-08,14:59:12.1081,[gameevent],NextTrialStarted,1,4,4,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.3333333,1,0.25,0.3333333,1.059481,1,Accepted,KeySequence,5,
2020-05-08,14:59:12.1832,KeyDown,NA,1,4,4,NA,NA,NA,NA,1,2,NA,H,0,0,0,CorrectKey,H,K,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.3333333,1,0.25,0.3333333,1.059481,1,Accepted,KeySequence,6,
2020-05-08,14:59:12.4337,KeyDown,NA,1,4,4,NA,NA,NA,NA,1,2,NA,K,0.2499405,0.2499405,1,CorrectKey,H,K,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.3333333,1,0.25,0.3333333,1.059481,1,Accepted,KeySequence,6,
2020-05-08,14:59:12.7079,KeyDown,NA,1,4,4,NA,NA,NA,NA,1,2,NA,J,0.5249707,0.2750302,2,CorrectKey,J,None,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.3333333,1,0.25,0.3333333,1.059481,1,Accepted,KeySequence,6,
2020-05-08,14:59:12.9501,KeyDown,NA,1,4,4,NA,NA,NA,NA,1,2,NA,L,0.7666141,0.2416434,3,CorrectKey,L,None,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.3333333,1,0.25,0.3333333,1.059481,1,Accepted,KeySequence,6,
2020-05-08,14:59:12.9501,KeySequenceStopped,NA,1,4,4,NA,NA,NA,NA,1,2,NA,NA,0.775161,0.0085468,NA,NA,NA,NA,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.3333333,1,0.25,0.3333333,1.059481,1,Accepted,KeySequence,6,
2020-05-08,14:59:12.9511,[gameevent],InputAccepted,1,4,4,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.3333333,1,0.25,0.3333333,1.059481,1,Accepted,KeySequence,6,
2020-05-08,14:59:13.1089,InputWindowClosed,NA,1,4,4,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.3333333,1,0.25,0.3333333,1.059481,1,Accepted,KeySequence,6,
2020-05-08,14:59:13.1089,[gameevent],Feedback,1,4,4,Failure,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.3333333,1,0.25,0.3333333,1.059481,1,Accepted,KeySequence,6,
2020-05-08,14:59:13.1089,DecisionRejectAllInput,NA,1,4,4,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.25,1,0.25,0.25,0.7805908,1,Accepted,KeySequence,6,
2020-05-08,14:59:15.8838,InputWindowOpen,NA,1,4,4,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.25,1,0.25,0.25,0.7805908,1,Accepted,KeySequence,6,
2020-05-08,14:59:15.8838,[gameevent],NextTrialStarted,1,5,5,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.25,1,0.25,0.25,0.7805908,1,Accepted,KeySequence,6,
2020-05-08,14:59:15.9588,KeyDown,NA,1,5,5,NA,NA,NA,NA,1,1,NA,H,0,0,0,CorrectKey,H,K,7,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.25,1,0.25,0.25,0.7805908,1,Accepted,KeySequence,7,
2020-05-08,14:59:16.2080,KeyDown,NA,1,5,5,NA,NA,NA,NA,1,1,NA,K,0.2499434,0.2499434,1,CorrectKey,H,K,7,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.25,1,0.25,0.25,0.7805908,1,Accepted,KeySequence,7,
2020-05-08,14:59:16.4586,KeyDown,NA,1,5,5,NA,NA,NA,NA,1,1,NA,J,0.5000193,0.2500758,2,CorrectKey,J,None,7,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.25,1,0.25,0.25,0.7805908,1,Accepted,KeySequence,7,
2020-05-08,14:59:16.6248,KeyDown,NA,1,5,5,NA,NA,NA,NA,1,1,NA,L,0.6666414,0.1666221,3,CorrectKey,L,None,7,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.25,1,0.25,0.25,0.7805908,1,Accepted,KeySequence,7,
2020-05-08,14:59:16.6258,KeySequenceStopped,NA,1,5,5,NA,NA,NA,NA,1,1,NA,NA,0.6752945,0.0086531,NA,NA,NA,NA,7,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.25,1,0.25,0.25,0.7805908,1,Accepted,KeySequence,7,
2020-05-08,14:59:16.6258,[gameevent],InputAccepted,1,5,5,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.25,1,0.25,0.25,0.7805908,1,Accepted,KeySequence,7,
2020-05-08,14:59:16.8830,InputWindowClosed,NA,1,5,5,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.25,1,0.25,0.25,0.7805908,1,Accepted,KeySequence,7,
2020-05-08,14:59:16.8840,[gameevent],Feedback,1,5,5,Failure,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.25,1,0.25,0.25,0.7805908,1,Accepted,KeySequence,7,
2020-05-08,14:59:16.8840,DecisionRejectAllInput,NA,1,5,5,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.2,1,0.25,0.2,0.7570624,1,Accepted,KeySequence,7,
2020-05-08,14:59:17.6507,[gameevent],BlockEnded,1,5,5,NA,Loss,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.2,1,0.25,0.2,0.7570624,1,Accepted,KeySequence,7,
2020-05-08,14:59:21.5591,[gameevent],HookMoved,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.2,1,0.25,0.2,0.7570624,1,Accepted,KeySequence,7,
2020-05-08,14:59:21.5581,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,DownArrow,0,0,NA,WrongKey,H,K,8,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.2,1,0.25,0.2,0.7570624,0,Rejected,KeySequence,8,
2020-05-08,14:59:22.2996,KeySequenceStopped,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,0.7500553,0.7500553,NA,NA,NA,NA,8,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.2,1,0.25,0.2,0.7570624,0,Rejected,KeySequence,8,
2020-05-08,14:59:23.9663,[gameevent],HookMoved,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.2,1,0.25,0.2,0.7570624,0,Rejected,KeySequence,8,
2020-05-08,14:59:23.9663,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,DownArrow,0,0,NA,WrongKey,H,K,9,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.2,1,0.25,0.2,0.7570624,0,Rejected,KeySequence,9,
2020-05-08,14:59:24.7080,KeySequenceStopped,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,0.7500269,0.7500269,NA,NA,NA,NA,9,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.2,1,0.25,0.2,0.7570624,0,Rejected,KeySequence,9,
2020-05-08,14:59:24.8329,[gameevent],HookMoved,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.2,1,0.25,0.2,0.7570624,0,Rejected,KeySequence,9,
2020-05-08,14:59:24.8329,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,DownArrow,0,0,NA,WrongKey,H,K,10,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.2,1,0.25,0.2,0.7570624,0,Rejected,KeySequence,10,
2020-05-08,14:59:25.5834,KeySequenceStopped,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,0.7582338,0.7582338,NA,NA,NA,NA,10,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.2,1,0.25,0.2,0.7570624,0,Rejected,KeySequence,10,
2020-05-08,14:59:26.5170,[gameevent],FishHooked,2,6,6,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.2,1,0.25,0.2,0.7570624,0,Rejected,KeySequence,10,
2020-05-08,14:59:28.5078,InputWindowOpen,NA,2,6,6,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.2,1,0.25,0.2,0.7570624,0,Rejected,KeySequence,10,
2020-05-08,14:59:28.5078,[gameevent],NextTrialStarted,2,6,6,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.2,1,0.25,0.2,0.7570624,0,Rejected,KeySequence,10,
2020-05-08,14:59:28.5248,KeyDown,NA,2,6,6,NA,NA,NA,NA,3,3,NA,H,0,0,0,CorrectKey,H,K,11,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.2,1,0.25,0.2,0.7570624,1,Accepted,KeySequence,11,
2020-05-08,14:59:28.7922,KeyDown,NA,2,6,6,NA,NA,NA,NA,3,3,NA,K,0.2666947,0.2666947,1,CorrectKey,H,K,11,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.2,1,0.25,0.2,0.7570624,1,Accepted,KeySequence,11,
2020-05-08,14:59:28.9999,KeyDown,NA,2,6,6,NA,NA,NA,NA,3,3,NA,J,0.4750601,0.2083654,2,CorrectKey,J,None,11,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.2,1,0.25,0.2,0.7570624,1,Accepted,KeySequence,11,
2020-05-08,14:59:29.1920,KeyDown,NA,2,6,6,NA,NA,NA,NA,3,3,NA,L,0.6666315,0.1915714,3,CorrectKey,L,None,11,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.2,1,0.25,0.2,0.7570624,1,Accepted,KeySequence,11,
2020-05-08,14:59:29.1920,KeySequenceStopped,NA,2,6,6,NA,NA,NA,NA,3,3,NA,NA,0.6751068,0.0084753,NA,NA,NA,NA,11,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.2,1,0.25,0.2,0.7570624,1,Accepted,KeySequence,11,
