Date,Timestamp,Event,NarrativeEvent,InputBlockNo,InputNo,TrialNumber,FeedbackType,BlockResult,WinCount,LossCount,Lane,Column,FishType,KeyCode,SequenceTime_ms,TimeSinceLastKey_ms,KeyOrder,KeyType,ExpectedKey1,ExpectedKey2,SequenceNumber,SequenceComposition,SequenceSpeed,SequenceValidity,SequenceType,SequenceWindowClosure,TargetFabInputRate,TargetRecognitionRate,StartPolicyReview,Trials,InterTrialIntervalSeconds,InputWindowSeconds,GameState,GamePolicy,CurrentRecognitionRate,FabAlarmFixationPoint,FabAlarmVariability,CurrentFabRate,CurrentFabAlarm,InputConfidence,InputValidity,InputType,InputNumber
2020-05-08,10:15:53.1963,KeyDown,NA,1,1,1,NA,NA,NA,NA,2,3,NA,H,0,0,0,CorrectKey,H,K,2,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,2,
2020-05-08,10:15:53.3004,KeyDown,NA,1,1,1,NA,NA,NA,NA,2,3,NA,K,0.1040093,0.1040093,1,CorrectKey,H,K,2,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,2,
2020-05-08,10:15:53.5579,KeyDown,NA,1,1,1,NA,NA,NA,NA,2,3,NA,J,0.361087,0.2570777,2,CorrectKey,J,None,2,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,2,
2020-05-08,10:15:53.6476,KeyDown,NA,1,1,1,NA,NA,NA,NA,2,3,NA,L,0.4513324,0.0902454,3,CorrectKey,L,None,2,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,2,
2020-05-08,10:15:53.6476,KeySequenceStopped,NA,1,1,1,NA,NA,NA,NA,2,3,NA,NA,0.4583838,0.0070514,NA,NA,NA,NA,2,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,2,
2020-05-08,10:15:53.6487,[gameevent],InputAccepted,1,1,1,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,2,
2020-05-08,10:15:53.6487,InputWindowClosed,NA,1,1,1,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,2,
2020-05-08,10:15:53.6497,DecisionAcceptAllInput,NA,1,1,1,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,0.7528071,1,Accepted,KeySequence,2,
2020-05-08,10:15:53.6497,[gameevent],Feedback,1,1,1,Success,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,0.7528071,1,Accepted,KeySequence,2,
2020-05-08,10:15:56.4113,InputWindowOpen,NA,1,1,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,0.7528071,1,Accepted,KeySequence,2,
2020-05-08,10:15:56.4113,[gameevent],NextTrialStarted,1,2,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,0.7528071,1,Accepted,KeySequence,2,
2020-05-08,10:15:56.5848,KeyDown,NA,1,2,2,NA,NA,NA,NA,1,3,NA,H,0,0,0,CorrectKey,H,K,3,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,0.7528071,1,Accepted,KeySequence,3,
2020-05-08,10:15:56.7169,KeyDown,NA,1,2,2,NA,NA,NA,NA,1,3,NA,K,0.1318794,0.1318794,1,CorrectKey,H,K,3,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,0.7528071,1,Accepted,KeySequence,3,
2020-05-08,10:15:56.9397,KeyDown,NA,1,2,2,NA,NA,NA,NA,1,3,NA,J,0.354088,0.2222087,2,CorrectKey,J,None,3,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,0.7528071,1,Accepted,KeySequence,3,
2020-05-08,10:15:57.0089,KeyDown,NA,1,2,2,NA,NA,NA,NA,1,3,NA,L,0.4235837,0.0694957,3,CorrectKey,L,None,3,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,0.7528071,1,Accepted,KeySequence,3,
2020-05-08,10:15:57.0099,KeySequenceStopped,NA,1,2,2,NA,NA,NA,NA,1,3,NA,NA,0.4305499,0.0069662,NA,NA,NA,NA,3,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,0.7528071,1,Accepted,KeySequence,3,
2020-05-08,10:15:57.0099,[gameevent],InputAccepted,1,2,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,0.7528071,1,Accepted,KeySequence,3,
2020-05-08,10:15:57.4190,InputWindowClosed,NA,1,2,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,0.7528071,1,Accepted,KeySequence,3,
2020-05-08,10:15:57.4190,[gameevent],Feedback,1,2,2,Sham,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,0.7528071,1,Accepted,KeySequence,3,
2020-05-08,10:15:57.4190,DecisionRejectAllInput,NA,1,2,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9130793,1,Accepted,KeySequence,3,
2020-05-08,10:16:02.6562,[gameevent],BlockEnded,1,2,2,NA,Win,1,0,NA,NA,M - Rainbow Trout,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9130793,1,Accepted,KeySequence,3,
2020-05-08,10:16:09.1832,[gameevent],HookMoved,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9130793,1,Accepted,KeySequence,3,
2020-05-08,10:16:09.1832,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,DownArrow,0,0,NA,WrongKey,H,K,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9130793,1,Accepted,KeySequence,4,
2020-05-08,10:16:09.5861,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,DownArrow,0.4029003,0.4029003,NA,WrongKey,H,K,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9130793,1,Accepted,KeySequence,4,
2020-05-08,10:16:09.7734,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,DownArrow,0.5904077,0.1875073,NA,WrongKey,J,None,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9130793,1,Accepted,KeySequence,4,
2020-05-08,10:16:09.9405,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,DownArrow,0.7570291,0.1666215,NA,WrongKey,L,None,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9130793,1,Accepted,KeySequence,4,
2020-05-08,10:16:09.9405,KeySequenceStopped,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,0.7641596,0.0071305,NA,NA,NA,NA,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9130793,1,Accepted,KeySequence,4,
2020-05-08,10:16:10.0996,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,DownArrow,0,0,NA,WrongKey,H,K,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9130793,1,Accepted,KeySequence,5,
2020-05-08,10:16:10.2320,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,DownArrow,0.1319814,0.1319814,NA,WrongKey,H,K,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9130793,1,Accepted,KeySequence,5,
2020-05-08,10:16:10.3850,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,DownArrow,0.2847508,0.1527694,NA,WrongKey,J,None,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9130793,1,Accepted,KeySequence,5,
2020-05-08,10:16:10.5377,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,DownArrow,0.4375578,0.152807,NA,WrongKey,L,None,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9130793,1,Accepted,KeySequence,5,
2020-05-08,10:16:10.5377,KeySequenceStopped,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,0.4445501,0.0069923,NA,NA,NA,NA,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9130793,1,Accepted,KeySequence,5,
2020-05-08,10:16:10.6828,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,DownArrow,0,0,NA,WrongKey,H,K,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9130793,1,Accepted,KeySequence,6,
2020-05-08,10:16:10.8156,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,DownArrow,0.1320107,0.1320107,NA,WrongKey,H,K,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9130793,1,Accepted,KeySequence,6,
2020-05-08,10:16:10.9540,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,DownArrow,0.2710014,0.1389907,NA,WrongKey,J,None,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9130793,1,Accepted,KeySequence,6,
2020-05-08,10:16:11.1208,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,DownArrow,0.4377732,0.1667718,NA,WrongKey,L,None,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9130793,1,Accepted,KeySequence,6,
2020-05-08,10:16:11.1208,KeySequenceStopped,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,0.4446749,0.0069017,NA,NA,NA,NA,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9130793,1,Accepted,KeySequence,6,
2020-05-08,10:16:11.5169,[gameevent],HookMoved,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9130793,1,Accepted,KeySequence,6,
2020-05-08,10:16:12.2533,[gameevent],FishMissed,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9130793,1,Accepted,KeySequence,6,
2020-05-08,10:16:11.5169,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,DownArrow,0,0,NA,WrongKey,H,K,7,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9130793,0,Rejected,KeySequence,7,
2020-05-08,10:16:12.2593,KeySequenceStopped,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,0.7501186,0.7501186,NA,NA,NA,NA,7,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9130793,0,Rejected,KeySequence,7,
2020-05-08,10:16:22.7537,[gameevent],FishHooked,2,3,3,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9130793,0,Rejected,KeySequence,7,
2020-05-08,10:16:24.7462,InputWindowOpen,NA,2,3,3,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9130793,0,Rejected,KeySequence,7,
2020-05-08,10:16:24.7462,[gameevent],NextTrialStarted,2,3,3,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9130793,0,Rejected,KeySequence,7,
2020-05-08,10:16:24.8371,KeyDown,NA,2,3,3,NA,NA,NA,NA,2,3,NA,H,0,0,0,CorrectKey,H,K,8,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9130793,1,Accepted,KeySequence,8,
2020-05-08,10:16:24.9412,KeyDown,NA,2,3,3,NA,NA,NA,NA,2,3,NA,K,0.1040829,0.1040829,1,CorrectKey,H,K,8,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9130793,1,Accepted,KeySequence,8,
2020-05-08,10:16:25.2254,KeyDown,NA,2,3,3,NA,NA,NA,NA,2,3,NA,J,0.389064,0.2849811,2,CorrectKey,J,None,8,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9130793,1,Accepted,KeySequence,8,
2020-05-08,10:16:25.2883,KeyDown,NA,2,3,3,NA,NA,NA,NA,2,3,NA,L,0.4514083,0.0623442,3,CorrectKey,L,None,8,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9130793,1,Accepted,KeySequence,8,
2020-05-08,10:16:25.2883,KeySequenceStopped,NA,2,3,3,NA,NA,NA,NA,2,3,NA,NA,0.4584622,0.0070539,NA,NA,NA,NA,8,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9130793,1,Accepted,KeySequence,8,
2020-05-08,10:16:25.2883,[gameevent],InputAccepted,2,3,3,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9130793,1,Accepted,KeySequence,8,
2020-05-08,10:16:25.2883,InputWindowClosed,NA,2,3,3,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9130793,1,Accepted,KeySequence,8,
2020-05-08,10:16:25.2883,DecisionAcceptAllInput,NA,2,3,3,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.130277,1,Accepted,KeySequence,8,
2020-05-08,10:16:25.2883,[gameevent],Feedback,2,3,3,Success,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.130277,1,Accepted,KeySequence,8,
2020-05-08,10:16:28.0524,InputWindowOpen,NA,2,3,3,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.130277,1,Accepted,KeySequence,8,
2020-05-08,10:16:28.0524,[gameevent],NextTrialStarted,2,4,4,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.130277,1,Accepted,KeySequence,8,
2020-05-08,10:16:28.1634,KeyDown,NA,2,4,4,NA,NA,NA,NA,1,3,NA,H,0,0,0,CorrectKey,H,K,9,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.130277,1,Accepted,KeySequence,9,
2020-05-08,10:16:28.2744,KeyDown,NA,2,4,4,NA,NA,NA,NA,1,3,NA,K,0.111138,0.111138,1,CorrectKey,H,K,9,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.130277,1,Accepted,KeySequence,9,
2020-05-08,10:16:28.5593,KeyDown,NA,2,4,4,NA,NA,NA,NA,1,3,NA,J,0.3960795,0.2849415,2,CorrectKey,J,None,9,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.130277,1,Accepted,KeySequence,9,
2020-05-08,10:16:28.6631,KeyDown,NA,2,4,4,NA,NA,NA,NA,1,3,NA,L,0.5000474,0.103968,3,CorrectKey,L,None,9,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.130277,1,Accepted,KeySequence,9,
2020-05-08,10:16:28.6641,KeySequenceStopped,NA,2,4,4,NA,NA,NA,NA,1,3,NA,NA,0.5071837,0.0071363,NA,NA,NA,NA,9,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.130277,1,Accepted,KeySequence,9,
2020-05-08,10:16:28.6641,[gameevent],InputAccepted,2,4,4,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.130277,1,Accepted,KeySequence,9,
2020-05-08,10:16:29.0594,InputWindowClosed,NA,2,4,4,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.130277,1,Accepted,KeySequence,9,
2020-05-08,10:16:29.0604,[gameevent],Feedback,2,4,4,Failure,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.130277,1,Accepted,KeySequence,9,
2020-05-08,10:16:29.0604,DecisionRejectAllInput,NA,2,4,4,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.003201,1,Accepted,KeySequence,9,
2020-05-08,10:16:31.8300,InputWindowOpen,NA,2,4,4,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.003201,1,Accepted,KeySequence,9,
2020-05-08,10:16:31.8300,[gameevent],NextTrialStarted,2,5,5,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.003201,1,Accepted,KeySequence,9,
2020-05-08,10:16:31.8930,KeyDown,NA,2,5,5,NA,NA,NA,NA,1,4,NA,H,0,0,0,CorrectKey,H,K,10,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.003201,1,Accepted,KeySequence,10,
2020-05-08,10:16:32.1290,KeyDown,NA,2,5,5,NA,NA,NA,NA,1,4,NA,K,0.2360923,0.2360923,1,CorrectKey,H,K,10,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.003201,1,Accepted,KeySequence,10,
2020-05-08,10:16:32.3720,KeyDown,NA,2,5,5,NA,NA,NA,NA,1,4,NA,J,0.479181,0.2430886,2,CorrectKey,J,None,10,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.003201,1,Accepted,KeySequence,10,
2020-05-08,10:16:32.5454,KeyDown,NA,2,5,5,NA,NA,NA,NA,1,4,NA,L,0.6528009,0.1736202,3,CorrectKey,L,None,10,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.003201,1,Accepted,KeySequence,10,
2020-05-08,10:16:32.5454,KeySequenceStopped,NA,2,5,5,NA,NA,NA,NA,1,4,NA,NA,0.6597922,0.0069913,NA,NA,NA,NA,10,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.003201,1,Accepted,KeySequence,10,
2020-05-08,10:16:32.5454,[gameevent],InputAccepted,2,5,5,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.003201,1,Accepted,KeySequence,10,
2020-05-08,10:16:32.5454,InputWindowClosed,NA,2,5,5,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.003201,1,Accepted,KeySequence,10,
2020-05-08,10:16:32.5464,DecisionAcceptAllInput,NA,2,5,5,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6,1,0.25,0.6,0.9331516,1,Accepted,KeySequence,10,
