Date,Timestamp,Event,NarrativeEvent,InputBlockNo,InputNo,TrialNumber,FeedbackType,BlockResult,WinCount,LossCount,Lane,Column,FishType,KeyCode,SequenceTime_ms,TimeSinceLastKey_ms,KeyOrder,KeyType,ExpectedKey1,ExpectedKey2,SequenceNumber,SequenceComposition,SequenceSpeed,SequenceValidity,SequenceType,SequenceWindowClosure,TargetFabInputRate,TargetRecognitionRate,StartPolicyReview,Trials,InterTrialIntervalSeconds,InputWindowSeconds,GameState,GamePolicy,CurrentRecognitionRate,FabAlarmFixationPoint,FabAlarmVariability,CurrentFabRate,CurrentFabAlarm,InputConfidence,InputValidity,InputType,InputNumber
2020-05-08,15:09:43.5634,KeyDown,NA,1,1,1,NA,NA,NA,NA,3,3,NA,J,0.5081713,0.2251529,2,CorrectKey,J,None,3,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,3,
2020-05-08,15:09:43.7710,KeyDown,NA,1,1,1,NA,NA,NA,NA,3,3,NA,L,0.7163197,0.2081484,3,CorrectKey,L,None,3,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,3,
2020-05-08,15:09:43.7720,KeySequenceStopped,NA,1,1,1,NA,NA,NA,NA,3,3,NA,NA,0.7249837,0.008664,NA,NA,NA,NA,3,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,3,
2020-05-08,15:09:43.7720,[gameevent],InputAccepted,1,1,1,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,3,
2020-05-08,15:09:43.7730,InputWindowClosed,NA,1,1,1,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,3,
2020-05-08,15:09:43.7740,DecisionAcceptAllInput,NA,1,1,1,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.009664,1,Accepted,KeySequence,3,
2020-05-08,15:09:43.7740,[gameevent],Feedback,1,1,1,Success,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.009664,1,Accepted,KeySequence,3,
2020-05-08,15:09:46.5467,InputWindowOpen,NA,1,1,1,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.009664,1,Accepted,KeySequence,3,
2020-05-08,15:09:46.5467,[gameevent],NextTrialStarted,1,2,2,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.009664,1,Accepted,KeySequence,3,
2020-05-08,15:09:46.6379,KeyDown,NA,1,2,2,NA,NA,NA,NA,2,3,NA,H,0,0,0,CorrectKey,H,K,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.009664,1,Accepted,KeySequence,4,
2020-05-08,15:09:46.8794,KeyDown,NA,1,2,2,NA,NA,NA,NA,2,3,NA,K,0.2417695,0.2417695,1,CorrectKey,H,K,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.009664,1,Accepted,KeySequence,4,
2020-05-08,15:09:47.1377,KeyDown,NA,1,2,2,NA,NA,NA,NA,2,3,NA,J,0.5001293,0.2583597,2,CorrectKey,J,None,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.009664,1,Accepted,KeySequence,4,
2020-05-08,15:09:47.3462,KeyDown,NA,1,2,2,NA,NA,NA,NA,2,3,NA,L,0.7083725,0.2082432,3,CorrectKey,L,None,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.009664,1,Accepted,KeySequence,4,
2020-05-08,15:09:47.3472,KeySequenceStopped,NA,1,2,2,NA,NA,NA,NA,2,3,NA,NA,0.7169034,0.0085309,NA,NA,NA,NA,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.009664,1,Accepted,KeySequence,4,
2020-05-08,15:09:47.3472,[gameevent],InputAccepted,1,2,2,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.009664,1,Accepted,KeySequence,4,
2020-05-08,15:09:47.5546,InputWindowClosed,NA,1,2,2,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.009664,1,Accepted,KeySequence,4,
2020-05-08,15:09:47.5556,[gameevent],Feedback,1,2,2,Failure,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.009664,1,Accepted,KeySequence,4,
2020-05-08,15:09:47.5556,DecisionRejectAllInput,NA,1,2,2,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9423565,1,Accepted,KeySequence,4,
2020-05-08,15:09:50.3300,InputWindowOpen,NA,1,2,2,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9423565,1,Accepted,KeySequence,4,
2020-05-08,15:09:50.3300,[gameevent],NextTrialStarted,1,3,3,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9423565,1,Accepted,KeySequence,4,
2020-05-08,15:09:50.4300,KeyDown,NA,1,3,3,NA,NA,NA,NA,2,4,NA,H,0,0,0,CorrectKey,H,K,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9423565,1,Accepted,KeySequence,5,
2020-05-08,15:09:50.6880,KeyDown,NA,1,3,3,NA,NA,NA,NA,2,4,NA,K,0.2583278,0.2583278,1,CorrectKey,H,K,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9423565,1,Accepted,KeySequence,5,
2020-05-08,15:09:50.9210,KeyDown,NA,1,3,3,NA,NA,NA,NA,2,4,NA,J,0.4916397,0.2333119,2,CorrectKey,J,None,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9423565,1,Accepted,KeySequence,5,
2020-05-08,15:09:51.1045,KeyDown,NA,1,3,3,NA,NA,NA,NA,2,4,NA,L,0.6748693,0.1832295,3,CorrectKey,L,None,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9423565,1,Accepted,KeySequence,5,
2020-05-08,15:09:51.1055,KeySequenceStopped,NA,1,3,3,NA,NA,NA,NA,2,4,NA,NA,0.6834991,0.0086298,NA,NA,NA,NA,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9423565,1,Accepted,KeySequence,5,
2020-05-08,15:09:51.1055,[gameevent],InputAccepted,1,3,3,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9423565,1,Accepted,KeySequence,5,
2020-05-08,15:09:51.1055,InputWindowClosed,NA,1,3,3,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9423565,1,Accepted,KeySequence,5,
2020-05-08,15:09:51.1055,DecisionAcceptAllInput,NA,1,3,3,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.8424463,1,Accepted,KeySequence,5,
2020-05-08,15:09:51.1055,[gameevent],Feedback,1,3,3,Success,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.8424463,1,Accepted,KeySequence,5,
2020-05-08,15:09:53.8711,InputWindowOpen,NA,1,3,3,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.8424463,1,Accepted,KeySequence,5,
2020-05-08,15:09:53.8711,[gameevent],NextTrialStarted,1,4,4,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.8424463,1,Accepted,KeySequence,5,
2020-05-08,15:09:53.9964,KeyDown,NA,1,4,4,NA,NA,NA,NA,1,4,NA,H,0,0,0,CorrectKey,H,K,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.8424463,1,Accepted,KeySequence,6,
2020-05-08,15:09:54.2379,KeyDown,NA,1,4,4,NA,NA,NA,NA,1,4,NA,K,0.2415908,0.2415908,1,CorrectKey,H,K,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.8424463,1,Accepted,KeySequence,6,
2020-05-08,15:09:54.4708,KeyDown,NA,1,4,4,NA,NA,NA,NA,1,4,NA,J,0.4749622,0.2333715,2,CorrectKey,J,None,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.8424463,1,Accepted,KeySequence,6,
2020-05-08,15:09:54.6626,KeyDown,NA,1,4,4,NA,NA,NA,NA,1,4,NA,L,0.6667832,0.1918211,3,CorrectKey,L,None,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.8424463,1,Accepted,KeySequence,6,
2020-05-08,15:09:54.6635,KeySequenceStopped,NA,1,4,4,NA,NA,NA,NA,1,4,NA,NA,0.6751568,0.0083736,NA,NA,NA,NA,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.8424463,1,Accepted,KeySequence,6,
2020-05-08,15:09:54.6635,[gameevent],InputAccepted,1,4,4,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.8424463,1,Accepted,KeySequence,6,
2020-05-08,15:09:54.6635,InputWindowClosed,NA,1,4,4,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.8424463,1,Accepted,KeySequence,6,
2020-05-08,15:09:54.6635,DecisionAcceptAllInput,NA,1,4,4,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,1.246847,1,Accepted,KeySequence,6,
2020-05-08,15:09:54.6635,[gameevent],Feedback,1,4,4,Success,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,1.246847,1,Accepted,KeySequence,6,
2020-05-08,15:09:56.9632,[gameevent],BlockEnded,1,4,4,NA,Win,1,0,NA,NA,L - Flathead Catfish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,1.246847,1,Accepted,KeySequence,6,
2020-05-08,15:09:59.3215,[gameevent],HookMoved,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,1.246847,1,Accepted,KeySequence,6,
2020-05-08,15:09:59.3215,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,DownArrow,0,0,NA,WrongKey,H,K,7,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,1.246847,0,Rejected,KeySequence,7,
2020-05-08,15:10:00.0707,KeySequenceStopped,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,0.7582763,0.7582763,NA,NA,NA,NA,7,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,1.246847,0,Rejected,KeySequence,7,
2020-05-08,15:10:01.8132,[gameevent],HookMoved,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,1.246847,0,Rejected,KeySequence,7,
2020-05-08,15:10:01.8123,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,DownArrow,0,0,NA,WrongKey,H,K,8,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,1.246847,0,Rejected,KeySequence,8,
2020-05-08,15:10:02.5545,KeySequenceStopped,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,0.750011,0.750011,NA,NA,NA,NA,8,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,1.246847,0,Rejected,KeySequence,8,
2020-05-08,15:10:06.0882,[gameevent],FishHooked,2,5,5,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,1.246847,0,Rejected,KeySequence,8,
2020-05-08,15:10:08.0789,InputWindowOpen,NA,2,5,5,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,1.246847,0,Rejected,KeySequence,8,
2020-05-08,15:10:08.0798,[gameevent],NextTrialStarted,2,5,5,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,1.246847,0,Rejected,KeySequence,8,
2020-05-08,15:10:08.1957,KeyDown,NA,2,5,5,NA,NA,NA,NA,2,3,NA,H,0,0,0,CorrectKey,H,K,9,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,1.246847,1,Accepted,KeySequence,9,
2020-05-08,15:10:08.4623,KeyDown,NA,2,5,5,NA,NA,NA,NA,2,3,NA,K,0.2666321,0.2666321,1,CorrectKey,H,K,9,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,1.246847,1,Accepted,KeySequence,9,
2020-05-08,15:10:08.6873,KeyDown,NA,2,5,5,NA,NA,NA,NA,2,3,NA,J,0.4915485,0.2249164,2,CorrectKey,J,None,9,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,1.246847,1,Accepted,KeySequence,9,
2020-05-08,15:10:08.8372,KeyDown,NA,2,5,5,NA,NA,NA,NA,2,3,NA,L,0.6416006,0.1500521,3,CorrectKey,L,None,9,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,1.246847,1,Accepted,KeySequence,9,
2020-05-08,15:10:08.8372,KeySequenceStopped,NA,2,5,5,NA,NA,NA,NA,2,3,NA,NA,0.6499789,0.0083783,NA,NA,NA,NA,9,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,1.246847,1,Accepted,KeySequence,9,
2020-05-08,15:10:08.8382,[gameevent],InputAccepted,2,5,5,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,1.246847,1,Accepted,KeySequence,9,
2020-05-08,15:10:08.8382,InputWindowClosed,NA,2,5,5,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,1.246847,1,Accepted,KeySequence,9,
2020-05-08,15:10:08.8382,DecisionAcceptAllInput,NA,2,5,5,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.8,1,0.25,0.8,0.8257893,1,Accepted,KeySequence,9,
2020-05-08,15:10:08.8382,[gameevent],Feedback,2,5,5,Success,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.8,1,0.25,0.8,0.8257893,1,Accepted,KeySequence,9,
2020-05-08,15:10:11.6122,InputWindowOpen,NA,2,5,5,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.8,1,0.25,0.8,0.8257893,1,Accepted,KeySequence,9,
2020-05-08,15:10:11.6122,[gameevent],NextTrialStarted,2,6,6,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.8,1,0.25,0.8,0.8257893,1,Accepted,KeySequence,9,
2020-05-08,15:10:11.6547,KeyDown,NA,2,6,6,NA,NA,NA,NA,1,3,NA,H,0,0,0,CorrectKey,H,K,10,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.8,1,0.25,0.8,0.8257893,1,Accepted,KeySequence,10,
2020-05-08,15:10:11.8952,KeyDown,NA,2,6,6,NA,NA,NA,NA,1,3,NA,K,0.2415325,0.2415325,1,CorrectKey,H,K,10,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.8,1,0.25,0.8,0.8257893,1,Accepted,KeySequence,10,
2020-05-08,15:10:12.1623,KeyDown,NA,2,6,6,NA,NA,NA,NA,1,3,NA,J,0.5082766,0.2667442,2,CorrectKey,J,None,10,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.8,1,0.25,0.8,0.8257893,1,Accepted,KeySequence,10,
2020-05-08,15:10:12.3289,KeyDown,NA,2,6,6,NA,NA,NA,NA,1,3,NA,L,0.6750208,0.1667441,3,CorrectKey,L,None,10,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.8,1,0.25,0.8,0.8257893,1,Accepted,KeySequence,10,
2020-05-08,15:10:12.3289,KeySequenceStopped,NA,2,6,6,NA,NA,NA,NA,1,3,NA,NA,0.683244,0.0082233,NA,NA,NA,NA,10,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.8,1,0.25,0.8,0.8257893,1,Accepted,KeySequence,10,
2020-05-08,15:10:12.3299,[gameevent],InputAccepted,2,6,6,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.8,1,0.25,0.8,0.8257893,1,Accepted,KeySequence,10,
2020-05-08,15:10:12.6129,InputWindowClosed,NA,2,6,6,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.8,1,0.25,0.8,0.8257893,1,Accepted,KeySequence,10,
2020-05-08,15:10:12.6129,[gameevent],Feedback,2,6,6,Sham,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.8,1,0.25,0.8,0.8257893,1,Accepted,KeySequence,10,
2020-05-08,15:10:12.6129,DecisionRejectAllInput,NA,2,6,6,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.9135743,1,Accepted,KeySequence,10,
