Date,Timestamp,Event,NarrativeEvent,InputBlockNo,InputNo,TrialNumber,FeedbackType,BlockResult,WinCount,LossCount,Lane,Column,FishType,KeyCode,SequenceTime_ms,TimeSinceLastKey_ms,KeyOrder,KeyType,ExpectedKey1,ExpectedKey2,SequenceNumber,SequenceComposition,SequenceSpeed,SequenceValidity,SequenceType,SequenceWindowClosure,TargetFabInputRate,TargetRecognitionRate,StartPolicyReview,Trials,InterTrialIntervalSeconds,InputWindowSeconds,GameState,GamePolicy,CurrentRecognitionRate,FabAlarmFixationPoint,FabAlarmVariability,CurrentFabRate,CurrentFabAlarm,InputConfidence,InputValidity,InputType,InputNumber
2020-05-08,10:41:21.3732,[gameevent],FishHooked,2,3,3,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.921801,0,Rejected,KeySequence,8,
2020-05-08,10:41:23.3665,InputWindowOpen,NA,2,3,3,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.921801,0,Rejected,KeySequence,8,
2020-05-08,10:41:23.3665,[gameevent],NextTrialStarted,2,3,3,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.921801,0,Rejected,KeySequence,8,
2020-05-08,10:41:23.4981,KeyDown,NA,2,3,3,NA,NA,NA,NA,3,3,NA,H,0,0,0,CorrectKey,H,K,9,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.921801,1,Accepted,KeySequence,9,
2020-05-08,10:41:23.6090,KeyDown,NA,2,3,3,NA,NA,NA,NA,3,3,NA,K,0.1110133,0.1110133,1,CorrectKey,H,K,9,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.921801,1,Accepted,KeySequence,9,
2020-05-08,10:41:23.8180,KeyDown,NA,2,3,3,NA,NA,NA,NA,3,3,NA,J,0.3194066,0.2083932,2,CorrectKey,J,None,9,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.921801,1,Accepted,KeySequence,9,
2020-05-08,10:41:23.9916,KeyDown,NA,2,3,3,NA,NA,NA,NA,3,3,NA,L,0.4931563,0.1737498,3,CorrectKey,L,None,9,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.921801,1,Accepted,KeySequence,9,
2020-05-08,10:41:23.9916,KeySequenceStopped,NA,2,3,3,NA,NA,NA,NA,3,3,NA,NA,0.5001172,0.0069609,NA,NA,NA,NA,9,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.921801,1,Accepted,KeySequence,9,
2020-05-08,10:41:23.9916,[gameevent],InputAccepted,2,3,3,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.921801,1,Accepted,KeySequence,9,
2020-05-08,10:41:23.9916,InputWindowClosed,NA,2,3,3,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.921801,1,Accepted,KeySequence,9,
2020-05-08,10:41:23.9916,DecisionAcceptAllInput,NA,2,3,3,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.222836,1,Accepted,KeySequence,9,
2020-05-08,10:41:23.9926,[gameevent],Feedback,2,3,3,Success,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.222836,1,Accepted,KeySequence,9,
2020-05-08,10:41:26.7563,InputWindowOpen,NA,2,3,3,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.222836,1,Accepted,KeySequence,9,
2020-05-08,10:41:26.7563,[gameevent],NextTrialStarted,2,4,4,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.222836,1,Accepted,KeySequence,9,
2020-05-08,10:41:26.8735,KeyDown,NA,2,4,4,NA,NA,NA,NA,2,3,NA,H,0,0,0,CorrectKey,H,K,10,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.222836,1,Accepted,KeySequence,10,
2020-05-08,10:41:27.0747,KeyDown,NA,2,4,4,NA,NA,NA,NA,2,3,NA,K,0.2013992,0.2013992,1,CorrectKey,H,K,10,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.222836,1,Accepted,KeySequence,10,
2020-05-08,10:41:27.2837,KeyDown,NA,2,4,4,NA,NA,NA,NA,2,3,NA,J,0.4097232,0.208324,2,CorrectKey,J,None,10,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.222836,1,Accepted,KeySequence,10,
2020-05-08,10:41:27.4427,KeyDown,NA,2,4,4,NA,NA,NA,NA,2,3,NA,L,0.5694275,0.1597043,3,CorrectKey,L,None,10,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.222836,1,Accepted,KeySequence,10,
2020-05-08,10:41:27.4427,KeySequenceStopped,NA,2,4,4,NA,NA,NA,NA,2,3,NA,NA,0.5764696,0.0070421,NA,NA,NA,NA,10,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.222836,1,Accepted,KeySequence,10,
2020-05-08,10:41:27.4437,[gameevent],InputAccepted,2,4,4,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.222836,1,Accepted,KeySequence,10,
2020-05-08,10:41:27.7556,InputWindowClosed,NA,2,4,4,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.222836,1,Accepted,KeySequence,10,
2020-05-08,10:41:27.7556,[gameevent],Feedback,2,4,4,Failure,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,1.222836,1,Accepted,KeySequence,10,
2020-05-08,10:41:27.7556,DecisionRejectAllInput,NA,2,4,4,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.244729,1,Accepted,KeySequence,10,
2020-05-08,10:41:30.5268,InputWindowOpen,NA,2,4,4,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.244729,1,Accepted,KeySequence,10,
2020-05-08,10:41:30.5268,[gameevent],NextTrialStarted,2,5,5,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.244729,1,Accepted,KeySequence,10,
2020-05-08,10:41:30.7625,KeyDown,NA,2,5,5,NA,NA,NA,NA,2,2,NA,H,0,0,0,CorrectKey,H,K,11,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.244729,1,Accepted,KeySequence,11,
2020-05-08,10:41:30.8875,KeyDown,NA,2,5,5,NA,NA,NA,NA,2,2,NA,K,0.1249829,0.1249829,1,CorrectKey,H,K,11,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.244729,1,Accepted,KeySequence,11,
2020-05-08,10:41:31.1031,KeyDown,NA,2,5,5,NA,NA,NA,NA,2,2,NA,J,0.3402088,0.2152259,2,CorrectKey,J,None,11,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.244729,1,Accepted,KeySequence,11,
2020-05-08,10:41:31.2691,KeyDown,NA,2,5,5,NA,NA,NA,NA,2,2,NA,L,0.5069111,0.1667023,3,CorrectKey,L,None,11,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.244729,1,Accepted,KeySequence,11,
2020-05-08,10:41:31.2701,KeySequenceStopped,NA,2,5,5,NA,NA,NA,NA,2,2,NA,NA,0.5139271,0.007016,NA,NA,NA,NA,11,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.244729,1,Accepted,KeySequence,11,
2020-05-08,10:41:31.2701,[gameevent],InputAccepted,2,5,5,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.244729,1,Accepted,KeySequence,11,
