Date,Timestamp,Event,NarrativeEvent,InputBlockNo,InputNo,TrialNumber,FeedbackType,BlockResult,WinCount,LossCount,Lane,Column,FishType,KeyCode,SequenceTime_ms,TimeSinceLastKey_ms,KeyOrder,KeyType,ExpectedKey1,ExpectedKey2,SequenceNumber,SequenceComposition,SequenceSpeed,SequenceValidity,SequenceType,SequenceWindowClosure,TargetFabInputRate,TargetRecognitionRate,StartPolicyReview,Trials,InterTrialIntervalSeconds,InputWindowSeconds,GameState,GamePolicy,CurrentRecognitionRate,FabAlarmFixationPoint,FabAlarmVariability,CurrentFabRate,CurrentFabAlarm,InputConfidence,InputValidity,InputType,InputNumber
2020-05-11,09:19:44.0691,[gameevent],FishHooked,1,1,1,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,0,Rejected,KeySequence,2,
2020-05-11,09:19:46.0685,InputWindowOpen,NA,1,1,1,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,0,Rejected,KeySequence,2,
2020-05-11,09:19:46.0695,[gameevent],NextTrialStarted,1,1,1,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,0,Rejected,KeySequence,2,
2020-05-11,09:19:47.0838,InputWindowClosed,NA,1,1,1,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,0,Rejected,KeySequence,2,
2020-05-11,09:19:47.0848,[gameevent],NoInputAccepted,1,1,1,Rejected,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,0,Rejected,KeySequence,2,
2020-05-11,09:19:47.0858,DecisionRejectAllInput,NA,1,1,1,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.18707,0,Rejected,KeySequence,2,
2020-05-11,09:19:49.0976,InputWindowOpen,NA,1,1,1,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.18707,0,Rejected,KeySequence,2,
2020-05-11,09:19:49.0976,[gameevent],NextTrialStarted,1,1,2,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.18707,0,Rejected,KeySequence,2,
2020-05-11,09:19:50.1148,InputWindowClosed,NA,1,1,2,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.18707,0,Rejected,KeySequence,2,
2020-05-11,09:19:50.1148,[gameevent],NoInputAccepted,1,1,2,Rejected,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.18707,0,Rejected,KeySequence,2,
2020-05-11,09:19:50.1148,DecisionRejectAllInput,NA,1,1,2,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.097942,0,Rejected,KeySequence,2,
2020-05-11,09:19:52.1303,InputWindowOpen,NA,1,1,2,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.097942,0,Rejected,KeySequence,2,
2020-05-11,09:19:52.1312,[gameevent],NextTrialStarted,1,1,3,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.097942,0,Rejected,KeySequence,2,
2020-05-11,09:19:52.3469,KeyDown,NA,1,1,3,NA,NA,NA,NA,3,3,NA,H,0,0,0,CorrectKey,H,K,3,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.097942,1,Accepted,KeySequence,3,
2020-05-11,09:19:52.5134,KeyDown,NA,1,1,3,NA,NA,NA,NA,3,3,NA,K,0.166731,0.166731,1,CorrectKey,H,K,3,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.097942,1,Accepted,KeySequence,3,
2020-05-11,09:19:52.6805,KeyDown,NA,1,1,3,NA,NA,NA,NA,3,3,NA,J,0.3332949,0.1665639,2,CorrectKey,J,None,3,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.097942,1,Accepted,KeySequence,3,
2020-05-11,09:19:52.8799,KeyDown,NA,1,1,3,NA,NA,NA,NA,3,3,NA,L,0.5332705,0.1999756,3,CorrectKey,L,None,3,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.097942,1,Accepted,KeySequence,3,
2020-05-11,09:19:52.8809,KeySequenceStopped,NA,1,1,3,NA,NA,NA,NA,3,3,NA,NA,0.5499645,0.01669395,NA,NA,NA,NA,3,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.097942,1,Accepted,KeySequence,3,
2020-05-11,09:19:52.8809,[gameevent],InputAccepted,1,1,3,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.097942,1,Accepted,KeySequence,3,
2020-05-11,09:19:53.1323,InputWindowClosed,NA,1,1,3,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.097942,1,Accepted,KeySequence,3,
2020-05-11,09:19:53.1353,[gameevent],Feedback,1,1,3,Failure,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.097942,1,Accepted,KeySequence,3,
2020-05-11,09:19:53.1363,DecisionRejectAllInput,NA,1,1,3,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.8059925,1,Accepted,KeySequence,3,
2020-05-11,09:19:55.9171,InputWindowOpen,NA,1,1,3,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.8059925,1,Accepted,KeySequence,3,
2020-05-11,09:19:55.9171,[gameevent],NextTrialStarted,1,2,4,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.8059925,1,Accepted,KeySequence,3,
2020-05-11,09:19:56.1801,KeyDown,NA,1,2,4,NA,NA,NA,NA,3,4,NA,H,0,0,0,CorrectKey,H,K,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.8059925,1,Accepted,KeySequence,4,
2020-05-11,09:19:56.3302,KeyDown,NA,1,2,4,NA,NA,NA,NA,3,4,NA,K,0.1500622,0.1500622,1,CorrectKey,H,K,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.8059925,1,Accepted,KeySequence,4,
2020-05-11,09:19:56.4634,KeyDown,NA,1,2,4,NA,NA,NA,NA,3,4,NA,J,0.2836274,0.1335651,2,CorrectKey,J,None,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.8059925,1,Accepted,KeySequence,4,
2020-05-11,09:19:56.6296,KeyDown,NA,1,2,4,NA,NA,NA,NA,3,4,NA,L,0.4499021,0.1662747,3,CorrectKey,L,None,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.8059925,1,Accepted,KeySequence,4,
2020-05-11,09:19:56.6306,KeySequenceStopped,NA,1,2,4,NA,NA,NA,NA,3,4,NA,NA,0.4667747,0.01687263,NA,NA,NA,NA,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.8059925,1,Accepted,KeySequence,4,
2020-05-11,09:19:56.6306,[gameevent],InputAccepted,1,2,4,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.8059925,1,Accepted,KeySequence,4,
2020-05-11,09:19:56.6316,InputWindowClosed,NA,1,2,4,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.8059925,1,Accepted,KeySequence,4,
2020-05-11,09:19:56.6316,DecisionAcceptAllInput,NA,1,2,4,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.25,1,0.25,0.25,0.9644682,1,Accepted,KeySequence,4,
2020-05-11,09:19:56.6316,[gameevent],Feedback,1,2,4,Success,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.25,1,0.25,0.25,0.9644682,1,Accepted,KeySequence,4,
2020-05-11,09:19:59.4001,InputWindowOpen,NA,1,2,4,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.25,1,0.25,0.25,0.9644682,1,Accepted,KeySequence,4,
2020-05-11,09:19:59.4001,[gameevent],NextTrialStarted,1,3,5,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.25,1,0.25,0.25,0.9644682,1,Accepted,KeySequence,4,
2020-05-11,09:19:59.8462,KeyDown,NA,1,3,5,NA,NA,NA,NA,2,4,NA,H,0,0,0,CorrectKey,H,K,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.25,1,0.25,0.25,0.9644682,1,Accepted,KeySequence,5,
2020-05-11,09:20:00.0129,KeyDown,NA,1,3,5,NA,NA,NA,NA,2,4,NA,K,0.1666302,0.1666302,1,CorrectKey,H,K,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.25,1,0.25,0.25,0.9644682,1,Accepted,KeySequence,5,
2020-05-11,09:20:00.1462,KeyDown,NA,1,3,5,NA,NA,NA,NA,2,4,NA,J,0.3009451,0.1343149,2,CorrectKey,J,None,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.25,1,0.25,0.25,0.9644682,1,Accepted,KeySequence,5,
2020-05-11,09:20:00.3295,KeyDown,NA,1,3,5,NA,NA,NA,NA,2,4,NA,L,0.4833889,0.1824438,3,CorrectKey,L,None,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.25,1,0.25,0.25,0.9644682,1,Accepted,KeySequence,5,
2020-05-11,09:20:00.3355,KeySequenceStopped,NA,1,3,5,NA,NA,NA,NA,2,4,NA,NA,0.4999419,0.01655306,NA,NA,NA,NA,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.25,1,0.25,0.25,0.9644682,1,Accepted,KeySequence,5,
2020-05-11,09:20:00.3355,[gameevent],InputAccepted,1,3,5,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.25,1,0.25,0.25,0.9644682,1,Accepted,KeySequence,5,
2020-05-11,09:20:00.3355,InputWindowClosed,NA,1,3,5,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.25,1,0.25,0.25,0.9644682,1,Accepted,KeySequence,5,
2020-05-11,09:20:00.3355,DecisionAcceptAllInput,NA,1,3,5,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.4,1,0.25,0.4,0.8252381,1,Accepted,KeySequence,5,
2020-05-11,09:20:00.3355,[gameevent],Feedback,1,3,5,Success,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.4,1,0.25,0.4,0.8252381,1,Accepted,KeySequence,5,
2020-05-11,09:20:03.1125,InputWindowOpen,NA,1,3,5,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.4,1,0.25,0.4,0.8252381,1,Accepted,KeySequence,5,
2020-05-11,09:20:03.1125,[gameevent],NextTrialStarted,1,4,6,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.4,1,0.25,0.4,0.8252381,1,Accepted,KeySequence,5,
2020-05-11,09:20:03.4451,KeyDown,NA,1,4,6,NA,NA,NA,NA,1,4,NA,H,0,0,0,CorrectKey,H,K,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.4,1,0.25,0.4,0.8252381,1,Accepted,KeySequence,6,
2020-05-11,09:20:03.6125,KeyDown,NA,1,4,6,NA,NA,NA,NA,1,4,NA,K,0.1665626,0.1665626,1,CorrectKey,H,K,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.4,1,0.25,0.4,0.8252381,1,Accepted,KeySequence,6,
2020-05-11,09:20:03.7790,KeyDown,NA,1,4,6,NA,NA,NA,NA,1,4,NA,J,0.3332973,0.1667347,2,CorrectKey,J,None,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.4,1,0.25,0.4,0.8252381,1,Accepted,KeySequence,6,
2020-05-11,09:20:03.9950,KeyDown,NA,1,4,6,NA,NA,NA,NA,1,4,NA,L,0.5498801,0.2165828,3,CorrectKey,L,None,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.4,1,0.25,0.4,0.8252381,1,Accepted,KeySequence,6,
2020-05-11,09:20:03.9958,KeySequenceStopped,NA,1,4,6,NA,NA,NA,NA,1,4,NA,NA,0.5666258,0.01674574,NA,NA,NA,NA,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.4,1,0.25,0.4,0.8252381,1,Accepted,KeySequence,6,
2020-05-11,09:20:03.9968,[gameevent],InputAccepted,1,4,6,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.4,1,0.25,0.4,0.8252381,1,Accepted,KeySequence,6,
2020-05-11,09:20:04.1283,InputWindowClosed,NA,1,4,6,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.4,1,0.25,0.4,0.8252381,1,Accepted,KeySequence,6,
2020-05-11,09:20:04.1293,[gameevent],Feedback,1,4,6,Failure,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.4,1,0.25,0.4,0.8252381,1,Accepted,KeySequence,6,
2020-05-11,09:20:04.1293,DecisionRejectAllInput,NA,1,4,6,NA,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.3333333,1,0.25,0.3333333,1.002463,1,Accepted,KeySequence,6,
2020-05-11,09:20:06.9116,InputWindowOpen,NA,1,4,6,NA,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.3333333,1,0.25,0.3333333,1.002463,1,Accepted,KeySequence,6,
2020-05-11,09:20:06.9116,[gameevent],NextTrialStarted,1,5,7,NA,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.3333333,1,0.25,0.3333333,1.002463,1,Accepted,KeySequence,6,
2020-05-11,09:20:07.1111,KeyDown,NA,1,5,7,NA,NA,NA,NA,1,5,NA,H,0,0,0,CorrectKey,H,K,7,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.3333333,1,0.25,0.3333333,1.002463,1,Accepted,KeySequence,7,
2020-05-11,09:20:07.2778,KeyDown,NA,1,5,7,NA,NA,NA,NA,1,5,NA,K,0.1666102,0.1666102,1,CorrectKey,H,K,7,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.3333333,1,0.25,0.3333333,1.002463,1,Accepted,KeySequence,7,
2020-05-11,09:20:07.4777,KeyDown,NA,1,5,7,NA,NA,NA,NA,1,5,NA,J,0.3666058,0.1999957,2,CorrectKey,J,None,7,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.3333333,1,0.25,0.3333333,1.002463,1,Accepted,KeySequence,7,
2020-05-11,09:20:07.6779,KeyDown,NA,1,5,7,NA,NA,NA,NA,1,5,NA,L,0.5665591,0.1999532,3,CorrectKey,L,None,7,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.3333333,1,0.25,0.3333333,1.002463,1,Accepted,KeySequence,7,
2020-05-11,09:20:07.6779,KeySequenceStopped,NA,1,5,7,NA,NA,NA,NA,1,5,NA,NA,0.5833422,0.01678306,NA,NA,NA,NA,7,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.3333333,1,0.25,0.3333333,1.002463,1,Accepted,KeySequence,7,
2020-05-11,09:20:07.6789,[gameevent],InputAccepted,1,5,7,NA,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.3333333,1,0.25,0.3333333,1.002463,1,Accepted,KeySequence,7,
2020-05-11,09:20:07.9277,InputWindowClosed,NA,1,5,7,NA,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.3333333,1,0.25,0.3333333,1.002463,1,Accepted,KeySequence,7,
2020-05-11,09:20:07.9285,[gameevent],Feedback,1,5,7,Failure,NA,NA,NA,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.3333333,1,0.25,0.3333333,1.002463,1,Accepted,KeySequence,7,
2020-05-11,09:20:07.9296,DecisionRejectAllInput,NA,1,5,7,NA,NA,NA,NA,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.2857143,1,0.25,0.2857143,1.198744,1,Accepted,KeySequence,7,
2020-05-11,09:20:08.6961,[gameevent],BlockEnded,1,5,7,NA,Loss,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.2857143,1,0.25,0.2857143,1.198744,1,Accepted,KeySequence,7,
2020-05-11,09:20:14.4442,[gameevent],HookMoved,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.2857143,1,0.25,0.2857143,1.198744,1,Accepted,KeySequence,7,
2020-05-11,09:20:14.4442,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,DownArrow,0,0,NA,WrongKey,H,K,8,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.2857143,1,0.25,0.2857143,1.198744,1,Accepted,KeySequence,8,
2020-05-11,09:20:14.6444,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,DownArrow,0.1999155,0.1999155,NA,WrongKey,H,K,8,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.2857143,1,0.25,0.2857143,1.198744,1,Accepted,KeySequence,8,
2020-05-11,09:20:14.8105,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,DownArrow,0.3665919,0.1666764,NA,WrongKey,J,None,8,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.2857143,1,0.25,0.2857143,1.198744,1,Accepted,KeySequence,8,
2020-05-11,09:20:14.9604,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,DownArrow,0.5166126,0.1500207,NA,WrongKey,L,None,8,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.2857143,1,0.25,0.2857143,1.198744,1,Accepted,KeySequence,8,
2020-05-11,09:20:14.9604,KeySequenceStopped,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,0.5333075,0.01669488,NA,NA,NA,NA,8,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.2857143,1,0.25,0.2857143,1.198744,1,Accepted,KeySequence,8,
2020-05-11,09:20:15.1104,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,DownArrow,0,0,NA,WrongKey,H,K,9,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.2857143,1,0.25,0.2857143,1.198744,1,Accepted,KeySequence,9,
