Date,Timestamp,Event,NarrativeEvent,InputBlockNo,InputNo,TrialNumber,FeedbackType,BlockResult,WinCount,LossCount,Lane,Column,FishType,KeyCode,SequenceTime_ms,TimeSinceLastKey_ms,KeyOrder,KeyType,ExpectedKey1,ExpectedKey2,SequenceNumber,SequenceComposition,SequenceSpeed,SequenceValidity,SequenceType,SequenceWindowClosure,TargetFabInputRate,TargetRecognitionRate,StartPolicyReview,Trials,InterTrialIntervalSeconds,InputWindowSeconds,GameState,GamePolicy,CurrentRecognitionRate,FabAlarmFixationPoint,FabAlarmVariability,CurrentFabRate,CurrentFabAlarm,InputConfidence,InputValidity,InputType,InputNumber
2020-05-08,14:01:55.3745,KeyDown,NA,1,2,2,NA,NA,NA,NA,1,3,NA,J,0.4000863,0.1999722,2,CorrectKey,J,None,3,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,0.8706824,1,Accepted,KeySequence,3,
2020-05-08,14:01:55.5411,KeyDown,NA,1,2,2,NA,NA,NA,NA,1,3,NA,L,0.5669025,0.1668161,3,CorrectKey,L,None,3,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,0.8706824,1,Accepted,KeySequence,3,
2020-05-08,14:01:55.5411,KeySequenceStopped,NA,1,2,2,NA,NA,NA,NA,1,3,NA,NA,0.5842438,0.0173414,NA,NA,NA,NA,3,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,0.8706824,1,Accepted,KeySequence,3,
2020-05-08,14:01:55.5411,[gameevent],InputAccepted,1,2,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,0.8706824,1,Accepted,KeySequence,3,
2020-05-08,14:01:55.9072,InputWindowClosed,NA,1,2,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,0.8706824,1,Accepted,KeySequence,3,
2020-05-08,14:01:55.9082,[gameevent],Feedback,1,2,2,AssistedFailure,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,0.8706824,1,Accepted,KeySequence,3,
2020-05-08,14:01:55.9082,DecisionRejectAllInput,NA,1,2,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9313699,1,Accepted,KeySequence,3,
2020-05-08,14:01:59.8572,InputWindowOpen,NA,1,2,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9313699,1,Accepted,KeySequence,3,
2020-05-08,14:01:59.8572,[gameevent],NextTrialStarted,1,3,3,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9313699,1,Accepted,KeySequence,3,
2020-05-08,14:01:59.8742,KeyDown,NA,1,3,3,NA,NA,NA,NA,1,3,NA,H,0,0,0,CorrectKey,H,K,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9313699,1,Accepted,KeySequence,4,
2020-05-08,14:02:00.0906,KeyDown,NA,1,3,3,NA,NA,NA,NA,1,3,NA,K,0.2166066,0.2166066,1,CorrectKey,H,K,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9313699,1,Accepted,KeySequence,4,
2020-05-08,14:02:00.2901,KeyDown,NA,1,3,3,NA,NA,NA,NA,1,3,NA,J,0.4166472,0.2000406,2,CorrectKey,J,None,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9313699,1,Accepted,KeySequence,4,
2020-05-08,14:02:00.4746,KeyDown,NA,1,3,3,NA,NA,NA,NA,1,3,NA,L,0.6000534,0.1834062,3,CorrectKey,L,None,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9313699,1,Accepted,KeySequence,4,
2020-05-08,14:02:00.4746,KeySequenceStopped,NA,1,3,3,NA,NA,NA,NA,1,3,NA,NA,0.6167268,0.0166734,NA,NA,NA,NA,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9313699,1,Accepted,KeySequence,4,
2020-05-08,14:02:00.4746,[gameevent],InputAccepted,1,3,3,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9313699,1,Accepted,KeySequence,4,
2020-05-08,14:02:00.4746,InputWindowClosed,NA,1,3,3,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9313699,1,Accepted,KeySequence,4,
2020-05-08,14:02:00.4746,DecisionAcceptAllInput,NA,1,3,3,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.9078245,1,Accepted,KeySequence,4,
2020-05-08,14:02:00.4746,[gameevent],Feedback,1,3,3,Success,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.9078245,1,Accepted,KeySequence,4,
2020-05-08,14:02:02.7752,[gameevent],BlockEnded,1,3,3,NA,Win,1,0,NA,NA,M - Rainbow Trout,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.9078245,1,Accepted,KeySequence,4,
2020-05-08,14:02:05.7740,[gameevent],HookMoved,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.9078245,1,Accepted,KeySequence,4,
2020-05-08,14:02:05.7740,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,DownArrow,0,0,NA,WrongKey,H,K,5,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.9078245,0,Rejected,KeySequence,5,
2020-05-08,14:02:06.5260,KeySequenceStopped,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,0.7693972,0.7693972,NA,NA,NA,NA,5,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.9078245,0,Rejected,KeySequence,5,
2020-05-08,14:02:08.2233,[gameevent],HookMoved,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.9078245,0,Rejected,KeySequence,5,
2020-05-08,14:02:07.6077,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,DownArrow,0,0,NA,WrongKey,H,K,6,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.9078245,0,Rejected,KeySequence,6,
2020-05-08,14:02:08.2233,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,DownArrow,0.6164425,0.6164425,NA,WrongKey,H,K,6,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.9078245,0,Rejected,KeySequence,6,
2020-05-08,14:02:08.9569,KeySequenceStopped,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,1.366524,0.7500808,NA,NA,NA,NA,6,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.9078245,0,Rejected,KeySequence,6,
2020-05-08,14:02:09.3568,[gameevent],HookMoved,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.9078245,0,Rejected,KeySequence,6,
2020-05-08,14:02:09.3568,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,DownArrow,0,0,NA,WrongKey,H,K,7,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.9078245,0,Rejected,KeySequence,7,
2020-05-08,14:02:10.0908,KeySequenceStopped,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,0.7503268,0.7503268,NA,NA,NA,NA,7,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.9078245,0,Rejected,KeySequence,7,
2020-05-08,14:02:11.6578,[gameevent],FishHooked,2,4,4,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.9078245,0,Rejected,KeySequence,7,
2020-05-08,14:02:13.6411,InputWindowOpen,NA,2,4,4,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.9078245,0,Rejected,KeySequence,7,
2020-05-08,14:02:13.6411,[gameevent],NextTrialStarted,2,4,4,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.9078245,0,Rejected,KeySequence,7,
2020-05-08,14:02:13.7410,KeyDown,NA,2,4,4,NA,NA,NA,NA,3,3,NA,H,0,0,0,CorrectKey,H,K,8,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.9078245,1,Accepted,KeySequence,8,
2020-05-08,14:02:13.9564,KeyDown,NA,2,4,4,NA,NA,NA,NA,3,3,NA,K,0.2166843,0.2166843,1,CorrectKey,H,K,8,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.9078245,1,Accepted,KeySequence,8,
2020-05-08,14:02:14.1572,KeyDown,NA,2,4,4,NA,NA,NA,NA,3,3,NA,J,0.4173314,0.2006471,2,CorrectKey,J,None,8,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.9078245,1,Accepted,KeySequence,8,
2020-05-08,14:02:14.3407,KeyDown,NA,2,4,4,NA,NA,NA,NA,3,3,NA,L,0.6000031,0.1826717,3,CorrectKey,L,None,8,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.9078245,1,Accepted,KeySequence,8,
2020-05-08,14:02:14.3417,KeySequenceStopped,NA,2,4,4,NA,NA,NA,NA,3,3,NA,NA,0.6172997,0.0172966,NA,NA,NA,NA,8,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.9078245,1,Accepted,KeySequence,8,
2020-05-08,14:02:14.3417,[gameevent],InputAccepted,2,4,4,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.9078245,1,Accepted,KeySequence,8,
2020-05-08,14:02:14.3417,InputWindowClosed,NA,2,4,4,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.9078245,1,Accepted,KeySequence,8,
2020-05-08,14:02:14.3417,DecisionAcceptAllInput,NA,2,4,4,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,1.075757,1,Accepted,KeySequence,8,
2020-05-08,14:02:14.3417,[gameevent],Feedback,2,4,4,Success,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,1.075757,1,Accepted,KeySequence,8,
2020-05-08,14:02:17.1229,InputWindowOpen,NA,2,4,4,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,1.075757,1,Accepted,KeySequence,8,
2020-05-08,14:02:17.1249,[gameevent],NextTrialStarted,2,5,5,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,1.075757,1,Accepted,KeySequence,8,
2020-05-08,14:02:17.1738,KeyDown,NA,2,5,5,NA,NA,NA,NA,2,3,NA,H,0,0,0,CorrectKey,H,K,9,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,1.075757,1,Accepted,KeySequence,9,
2020-05-08,14:02:17.3573,KeyDown,NA,2,5,5,NA,NA,NA,NA,2,3,NA,K,0.1832817,0.1832817,1,CorrectKey,H,K,9,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,1.075757,1,Accepted,KeySequence,9,
2020-05-08,14:02:17.5570,KeyDown,NA,2,5,5,NA,NA,NA,NA,2,3,NA,J,0.3835716,0.2002899,2,CorrectKey,J,None,9,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,1.075757,1,Accepted,KeySequence,9,
2020-05-08,14:02:17.7239,KeyDown,NA,2,5,5,NA,NA,NA,NA,2,3,NA,L,0.5498307,0.1662591,3,CorrectKey,L,None,9,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,1.075757,1,Accepted,KeySequence,9,
2020-05-08,14:02:17.7239,KeySequenceStopped,NA,2,5,5,NA,NA,NA,NA,2,3,NA,NA,0.5667204,0.0168897,NA,NA,NA,NA,9,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,1.075757,1,Accepted,KeySequence,9,
2020-05-08,14:02:17.7239,[gameevent],InputAccepted,2,5,5,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,1.075757,1,Accepted,KeySequence,9,
2020-05-08,14:02:17.7239,InputWindowClosed,NA,2,5,5,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,1.075757,1,Accepted,KeySequence,9,
2020-05-08,14:02:17.7239,DecisionAcceptAllInput,NA,2,5,5,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.8,1,0.25,0.8,1.187607,1,Accepted,KeySequence,9,
2020-05-08,14:02:17.7239,[gameevent],Feedback,2,5,5,Success,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.8,1,0.25,0.8,1.187607,1,Accepted,KeySequence,9,
2020-05-08,14:02:20.5071,InputWindowOpen,NA,2,5,5,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.8,1,0.25,0.8,1.187607,1,Accepted,KeySequence,9,
2020-05-08,14:02:20.5071,[gameevent],NextTrialStarted,2,6,6,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.8,1,0.25,0.8,1.187607,1,Accepted,KeySequence,9,
2020-05-08,14:02:20.6068,KeyDown,NA,2,6,6,NA,NA,NA,NA,1,3,NA,H,0,0,0,CorrectKey,H,K,10,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.8,1,0.25,0.8,1.187607,1,Accepted,KeySequence,10,
2020-05-08,14:02:20.8073,KeyDown,NA,2,6,6,NA,NA,NA,NA,1,3,NA,K,0.1994783,0.1994783,1,CorrectKey,H,K,10,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.8,1,0.25,0.8,1.187607,1,Accepted,KeySequence,10,
2020-05-08,14:02:20.9737,KeyDown,NA,2,6,6,NA,NA,NA,NA,1,3,NA,J,0.3662319,0.1667537,2,CorrectKey,J,None,10,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.8,1,0.25,0.8,1.187607,1,Accepted,KeySequence,10,
2020-05-08,14:02:21.1405,KeyDown,NA,2,6,6,NA,NA,NA,NA,1,3,NA,L,0.5329089,0.166677,3,CorrectKey,L,None,10,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.8,1,0.25,0.8,1.187607,1,Accepted,KeySequence,10,
2020-05-08,14:02:21.1415,KeySequenceStopped,NA,2,6,6,NA,NA,NA,NA,1,3,NA,NA,0.5495429,0.016634,NA,NA,NA,NA,10,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.8,1,0.25,0.8,1.187607,1,Accepted,KeySequence,10,
2020-05-08,14:02:21.1415,[gameevent],InputAccepted,2,6,6,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.8,1,0.25,0.8,1.187607,1,Accepted,KeySequence,10,
2020-05-08,14:02:21.5071,InputWindowClosed,NA,2,6,6,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.8,1,0.25,0.8,1.187607,1,Accepted,KeySequence,10,
