Date,Timestamp,Event,NarrativeEvent,InputBlockNo,InputNo,TrialNumber,FeedbackType,BlockResult,WinCount,LossCount,Lane,Column,FishType,KeyCode,SequenceTime_ms,TimeSinceLastKey_ms,KeyOrder,KeyType,ExpectedKey1,ExpectedKey2,SequenceNumber,SequenceComposition,SequenceSpeed,SequenceValidity,SequenceType,SequenceWindowClosure,TargetFabInputRate,TargetRecognitionRate,StartPolicyReview,Trials,InterTrialIntervalSeconds,InputWindowSeconds,GameState,GamePolicy,CurrentRecognitionRate,FabAlarmFixationPoint,FabAlarmVariability,CurrentFabRate,CurrentFabAlarm,InputConfidence,InputValidity,InputType,InputNumber
2020-05-11,11:41:29.7888,InputWindowClosed,NA,1,1,1,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,0,Rejected,KeySequence,1,
2020-05-11,11:41:29.7898,[gameevent],NoInputAccepted,1,1,1,Rejected,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,0,Rejected,KeySequence,1,
2020-05-11,11:41:29.7908,DecisionRejectAllInput,NA,1,1,1,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.142463,0,Rejected,KeySequence,1,
2020-05-11,11:41:28.8554,KeyDown,NA,1,1,1,NA,NA,NA,NA,2,3,NA,H,0,0,0,CorrectKey,H,K,2,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.142463,0,Rejected,KeySequence,2,
2020-05-11,11:41:29.0724,KeyDown,NA,1,1,1,NA,NA,NA,NA,2,3,NA,K,0.2165417,0.2165417,1,CorrectKey,H,K,2,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.142463,0,Rejected,KeySequence,2,
2020-05-11,11:41:29.2722,KeyDown,NA,1,1,1,NA,NA,NA,NA,2,3,NA,J,0.4164702,0.1999285,2,CorrectKey,J,None,2,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.142463,0,Rejected,KeySequence,2,
2020-05-11,11:41:29.5888,KeyDown,NA,1,1,1,NA,NA,NA,NA,2,3,NA,K,0.733126,0.3166559,NA,WrongKey,L,None,2,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.142463,0,Rejected,KeySequence,2,
2020-05-11,11:41:29.5888,KeyDown,NA,1,1,1,NA,NA,NA,NA,2,3,NA,L,0.733126,0,NA,WrongKey,NA,NA,2,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.142463,0,Rejected,KeySequence,2,
2020-05-11,11:41:30.3385,KeySequenceStopped,NA,1,1,1,NA,NA,NA,NA,2,3,NA,NA,1.499632,0.7665061,NA,NA,NA,NA,2,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.142463,0,Rejected,KeySequence,2,
2020-05-11,11:41:31.8045,InputWindowOpen,NA,1,1,1,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.142463,0,Rejected,KeySequence,2,
2020-05-11,11:41:31.8045,[gameevent],NextTrialStarted,1,1,2,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.142463,0,Rejected,KeySequence,2,
2020-05-11,11:41:31.8541,KeyDown,NA,1,1,2,NA,NA,NA,NA,2,3,NA,H,0,0,0,CorrectKey,H,K,3,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.142463,1,Accepted,KeySequence,3,
2020-05-11,11:41:32.0385,KeyDown,NA,1,1,2,NA,NA,NA,NA,2,3,NA,K,0.1833274,0.1833274,1,CorrectKey,H,K,3,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.142463,1,Accepted,KeySequence,3,
2020-05-11,11:41:32.2205,KeyDown,NA,1,1,2,NA,NA,NA,NA,2,3,NA,J,0.3665506,0.1832232,2,CorrectKey,J,None,3,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.142463,1,Accepted,KeySequence,3,
2020-05-11,11:41:32.4205,KeyDown,NA,1,1,2,NA,NA,NA,NA,2,3,NA,L,0.5663525,0.1998019,3,CorrectKey,L,None,3,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.142463,1,Accepted,KeySequence,3,
2020-05-11,11:41:32.4205,KeySequenceStopped,NA,1,1,2,NA,NA,NA,NA,2,3,NA,NA,0.5832059,0.0168534,NA,NA,NA,NA,3,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.142463,1,Accepted,KeySequence,3,
2020-05-11,11:41:32.4214,[gameevent],InputAccepted,1,1,2,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.142463,1,Accepted,KeySequence,3,
2020-05-11,11:41:32.8202,InputWindowClosed,NA,1,1,2,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.142463,1,Accepted,KeySequence,3,
2020-05-11,11:41:32.8212,[gameevent],Feedback,1,1,2,Failure,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.142463,1,Accepted,KeySequence,3,
2020-05-11,11:41:32.8222,DecisionRejectAllInput,NA,1,1,2,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.090534,1,Accepted,KeySequence,3,
2020-05-11,11:41:35.6023,InputWindowOpen,NA,1,1,2,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.090534,1,Accepted,KeySequence,3,
2020-05-11,11:41:35.6023,[gameevent],NextTrialStarted,1,2,3,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.090534,1,Accepted,KeySequence,3,
2020-05-11,11:41:35.7352,KeyDown,NA,1,2,3,NA,NA,NA,NA,2,4,NA,H,0,0,0,CorrectKey,H,K,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.090534,1,Accepted,KeySequence,4,
2020-05-11,11:41:35.9357,KeyDown,NA,1,2,3,NA,NA,NA,NA,2,4,NA,K,0.1998566,0.1998566,1,CorrectKey,H,K,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.090534,1,Accepted,KeySequence,4,
2020-05-11,11:41:36.1687,KeyDown,NA,1,2,3,NA,NA,NA,NA,2,4,NA,J,0.4329329,0.2330763,2,CorrectKey,J,None,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.090534,1,Accepted,KeySequence,4,
2020-05-11,11:41:36.3857,KeyDown,NA,1,2,3,NA,NA,NA,NA,2,4,NA,L,0.6495166,0.2165836,3,CorrectKey,L,None,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.090534,1,Accepted,KeySequence,4,
2020-05-11,11:41:36.3857,KeySequenceStopped,NA,1,2,3,NA,NA,NA,NA,2,4,NA,NA,0.6663886,0.016872,NA,NA,NA,NA,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.090534,1,Accepted,KeySequence,4,
2020-05-11,11:41:36.3857,[gameevent],InputAccepted,1,2,3,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.090534,1,Accepted,KeySequence,4,
2020-05-11,11:41:36.6189,InputWindowClosed,NA,1,2,3,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.090534,1,Accepted,KeySequence,4,
2020-05-11,11:41:36.6199,[gameevent],Feedback,1,2,3,AssistedFailure,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.090534,1,Accepted,KeySequence,4,
2020-05-11,11:41:36.6199,DecisionRejectAllInput,NA,1,2,3,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.024172,1,Accepted,KeySequence,4,
2020-05-11,11:41:40.5844,InputWindowOpen,NA,1,2,3,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.024172,1,Accepted,KeySequence,4,
2020-05-11,11:41:40.5844,[gameevent],NextTrialStarted,1,3,4,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.024172,1,Accepted,KeySequence,4,
2020-05-11,11:41:40.6165,KeyDown,NA,1,3,4,NA,NA,NA,NA,2,4,NA,H,0,0,0,CorrectKey,H,K,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.024172,1,Accepted,KeySequence,5,
2020-05-11,11:41:40.8498,KeyDown,NA,1,3,4,NA,NA,NA,NA,2,4,NA,K,0.233385,0.233385,1,CorrectKey,H,K,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.024172,1,Accepted,KeySequence,5,
2020-05-11,11:41:41.0833,KeyDown,NA,1,3,4,NA,NA,NA,NA,2,4,NA,J,0.4664782,0.2330932,2,CorrectKey,J,None,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.024172,1,Accepted,KeySequence,5,
2020-05-11,11:41:41.3167,KeyDown,NA,1,3,4,NA,NA,NA,NA,2,4,NA,L,0.6996623,0.2331841,3,CorrectKey,L,None,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.024172,1,Accepted,KeySequence,5,
2020-05-11,11:41:41.3167,KeySequenceStopped,NA,1,3,4,NA,NA,NA,NA,2,4,NA,NA,0.7165974,0.0169351,NA,NA,NA,NA,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.024172,1,Accepted,KeySequence,5,
2020-05-11,11:41:41.3177,[gameevent],InputAccepted,1,3,4,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.024172,1,Accepted,KeySequence,5,
2020-05-11,11:41:41.3177,InputWindowClosed,NA,1,3,4,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,1.024172,1,Accepted,KeySequence,5,
2020-05-11,11:41:41.3177,DecisionAcceptAllInput,NA,1,3,4,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.25,1,0.25,0.25,0.9709946,1,Accepted,KeySequence,5,
2020-05-11,11:41:41.3177,[gameevent],Feedback,1,3,4,Success,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.25,1,0.25,0.25,0.9709946,1,Accepted,KeySequence,5,
2020-05-11,11:41:44.0989,InputWindowOpen,NA,1,3,4,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.25,1,0.25,0.25,0.9709946,1,Accepted,KeySequence,5,
2020-05-11,11:41:44.0989,[gameevent],NextTrialStarted,1,4,5,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.25,1,0.25,0.25,0.9709946,1,Accepted,KeySequence,5,
2020-05-11,11:41:44.1827,KeyDown,NA,1,4,5,NA,NA,NA,NA,1,4,NA,H,0,0,0,CorrectKey,H,K,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.25,1,0.25,0.25,0.9709946,1,Accepted,KeySequence,6,
2020-05-11,11:41:44.4324,KeyDown,NA,1,4,5,NA,NA,NA,NA,1,4,NA,K,0.2497235,0.2497235,1,CorrectKey,H,K,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.25,1,0.25,0.25,0.9709946,1,Accepted,KeySequence,6,
2020-05-11,11:41:44.6316,KeyDown,NA,1,4,5,NA,NA,NA,NA,1,4,NA,J,0.4497457,0.2000222,2,CorrectKey,J,None,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.25,1,0.25,0.25,0.9709946,1,Accepted,KeySequence,6,
2020-05-11,11:41:44.8645,KeyDown,NA,1,4,5,NA,NA,NA,NA,1,4,NA,L,0.6829316,0.2331859,3,CorrectKey,L,None,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.25,1,0.25,0.25,0.9709946,1,Accepted,KeySequence,6,
2020-05-11,11:41:44.8655,KeySequenceStopped,NA,1,4,5,NA,NA,NA,NA,1,4,NA,NA,0.6998114,0.0168798,NA,NA,NA,NA,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.25,1,0.25,0.25,0.9709946,1,Accepted,KeySequence,6,
2020-05-11,11:41:44.8655,[gameevent],InputAccepted,1,4,5,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.25,1,0.25,0.25,0.9709946,1,Accepted,KeySequence,6,
2020-05-11,11:41:45.1144,InputWindowClosed,NA,1,4,5,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.25,1,0.25,0.25,0.9709946,1,Accepted,KeySequence,6,
2020-05-11,11:41:45.1157,[gameevent],Feedback,1,4,5,Failure,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.25,1,0.25,0.25,0.9709946,1,Accepted,KeySequence,6,
2020-05-11,11:41:45.1157,DecisionRejectAllInput,NA,1,4,5,NA,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.2,1,0.25,0.2,0.8715723,1,Accepted,KeySequence,6,
2020-05-11,11:41:47.8968,InputWindowOpen,NA,1,4,5,NA,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.2,1,0.25,0.2,0.8715723,1,Accepted,KeySequence,6,
2020-05-11,11:41:47.8968,[gameevent],NextTrialStarted,1,5,6,NA,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.2,1,0.25,0.2,0.8715723,1,Accepted,KeySequence,6,
2020-05-11,11:41:47.9474,KeyDown,NA,1,5,6,NA,NA,NA,NA,1,5,NA,H,0,0,0,CorrectKey,H,K,7,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.2,1,0.25,0.2,0.8715723,1,Accepted,KeySequence,7,
2020-05-11,11:41:48.2469,KeyDown,NA,1,5,6,NA,NA,NA,NA,1,5,NA,K,0.2997907,0.2997907,1,CorrectKey,H,K,7,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.2,1,0.25,0.2,0.8715723,1,Accepted,KeySequence,7,
2020-05-11,11:41:48.4809,KeyDown,NA,1,5,6,NA,NA,NA,NA,1,5,NA,J,0.5330946,0.2333039,2,CorrectKey,J,None,7,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.2,1,0.25,0.2,0.8715723,1,Accepted,KeySequence,7,
2020-05-11,11:41:48.7470,KeyDown,NA,1,5,6,NA,NA,NA,NA,1,5,NA,L,0.7994691,0.2663743,3,CorrectKey,L,None,7,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.2,1,0.25,0.2,0.8715723,1,Accepted,KeySequence,7,
2020-05-11,11:41:48.7470,KeySequenceStopped,NA,1,5,6,NA,NA,NA,NA,1,5,NA,NA,0.8163208,0.0168518,NA,NA,NA,NA,7,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.2,1,0.25,0.2,0.8715723,1,Accepted,KeySequence,7,
2020-05-11,11:41:48.7470,[gameevent],InputAccepted,1,5,6,NA,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.2,1,0.25,0.2,0.8715723,1,Accepted,KeySequence,7,
2020-05-11,11:41:48.9126,InputWindowClosed,NA,1,5,6,NA,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.2,1,0.25,0.2,0.8715723,1,Accepted,KeySequence,7,
2020-05-11,11:41:48.9140,[gameevent],Feedback,1,5,6,Failure,NA,NA,NA,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.2,1,0.25,0.2,0.8715723,1,Accepted,KeySequence,7,
2020-05-11,11:41:48.9140,DecisionRejectAllInput,NA,1,5,6,NA,NA,NA,NA,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.1666667,1,0.25,0.1666667,0.8052902,1,Accepted,KeySequence,7,
2020-05-11,11:41:49.6813,[gameevent],BlockEnded,1,5,6,NA,Loss,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.1666667,1,0.25,0.1666667,0.8052902,1,Accepted,KeySequence,7,
2020-05-11,11:41:52.6956,[gameevent],HookMoved,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.1666667,1,0.25,0.1666667,0.8052902,1,Accepted,KeySequence,7,
2020-05-11,11:41:52.6946,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,DownArrow,0,0,NA,WrongKey,H,K,8,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.1666667,1,0.25,0.1666667,0.8052902,1,Accepted,KeySequence,8,
2020-05-11,11:41:52.9116,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,DownArrow,0.2167705,0.2167705,NA,WrongKey,H,K,8,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.1666667,1,0.25,0.1666667,0.8052902,1,Accepted,KeySequence,8,
2020-05-11,11:41:53.1122,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,DownArrow,0.4164302,0.1996597,NA,WrongKey,J,None,8,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.1666667,1,0.25,0.1666667,0.8052902,1,Accepted,KeySequence,8,
2020-05-11,11:41:53.2936,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,DownArrow,0.5998205,0.1833903,NA,WrongKey,L,None,8,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.1666667,1,0.25,0.1666667,0.8052902,1,Accepted,KeySequence,8,
2020-05-11,11:41:53.2946,KeySequenceStopped,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,0.6164481,0.0166276,NA,NA,NA,NA,8,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.1666667,1,0.25,0.1666667,0.8052902,1,Accepted,KeySequence,8,
2020-05-11,11:41:53.4941,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,DownArrow,0,0,NA,WrongKey,H,K,9,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.1666667,1,0.25,0.1666667,0.8052902,0,Rejected,KeySequence,9,
2020-05-11,11:41:53.6939,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,DownArrow,0.1999706,0.1999706,NA,WrongKey,H,K,9,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.1666667,1,0.25,0.1666667,0.8052902,0,Rejected,KeySequence,9,
2020-05-11,11:41:53.8777,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,DownArrow,0.3832433,0.1832727,NA,WrongKey,J,None,9,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.1666667,1,0.25,0.1666667,0.8052902,0,Rejected,KeySequence,9,
2020-05-11,11:41:54.6275,KeySequenceStopped,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,1.149526,0.7662823,NA,NA,NA,NA,9,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.1666667,1,0.25,0.1666667,0.8052902,0,Rejected,KeySequence,9,
