Date,Timestamp,Condition,Order,Event,NarrativeEvent,InputBlockNo,InputNo,TrialNumber,FeedbackType,BlockResult,WinCount,LossCount,Lane,Column,FishType,KeyCode,SequenceTime_ms,TimeSinceLastKey_ms,KeyOrder,KeyType,ExpectedKey1,ExpectedKey2,SequenceNumber,SequenceComposition,SequenceSpeed,SequenceValidity,SequenceType,SequenceWindowClosure,TargetFabInputRate,TargetRecognitionRate,StartPolicyReview,Trials,InterTrialIntervalSeconds,InputWindowSeconds,GameState,GamePolicy,CurrentRecognitionRate,FabAlarmFixationPoint,FabAlarmVariability,CurrentFabRate,CurrentFabAlarm,InputConfidence,InputValidity,InputType,InputNumber,
2020-05-07,10:37:29.4889,3,3,InputWindowClosed,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.008648,1,Accepted,KeySequence,5,
2020-05-07,10:37:29.4889,3,3,[gameevent],Feedback,1,2,2,Failure,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.008648,1,Accepted,KeySequence,5,
2020-05-07,10:37:29.4889,3,3,DecisionRejectAllInput,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.8692993,1,Accepted,KeySequence,5,
2020-05-07,10:37:29.0091,3,3,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,J,0,0,NA,WrongKey,H,K,6,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.8692993,0,Rejected,KeySequence,6,
2020-05-07,10:37:29.0371,3,3,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,0.0277592,0.0277592,1,CorrectKey,H,K,6,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.8692993,0,Rejected,KeySequence,6,
2020-05-07,10:37:29.7802,3,3,KeySequenceStopped,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7777714,0.7500122,NA,NA,NA,NA,6,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.8692993,0,Rejected,KeySequence,6,
2020-05-07,10:37:32.2665,3,3,InputWindowOpen,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.8692993,0,Rejected,KeySequence,6,
2020-05-07,10:37:32.3288,3,3,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,0,0,0,CorrectKey,H,K,7,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.8692993,1,Accepted,KeySequence,7,
2020-05-07,10:37:32.4265,3,3,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,0.0972886,0.0972886,1,CorrectKey,H,K,7,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.8692993,1,Accepted,KeySequence,7,
2020-05-07,10:37:32.5229,3,3,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,J,0.1944843,0.0971957,2,CorrectKey,J,None,7,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.8692993,1,Accepted,KeySequence,7,
2020-05-07,10:37:32.6067,3,3,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,0.2777247,0.08324029,3,CorrectKey,L,None,7,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.8692993,1,Accepted,KeySequence,7,
2020-05-07,10:37:32.6067,3,3,KeySequenceStopped,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2847494,0.0070247,NA,NA,NA,NA,7,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.8692993,1,Accepted,KeySequence,7,
2020-05-07,10:37:32.6067,3,3,[gameevent],InputAccepted,1,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.8692993,1,Accepted,KeySequence,7,
2020-05-07,10:37:32.6067,3,3,InputWindowClosed,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.8692993,1,Accepted,KeySequence,7,
2020-05-07,10:37:32.6067,3,3,DecisionAcceptAllInput,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.989355,1,Accepted,KeySequence,7,
2020-05-07,10:37:32.6077,3,3,[gameevent],Feedback,1,3,3,Success,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.989355,1,Accepted,KeySequence,7,
2020-05-07,10:37:32.9050,3,3,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,0,0,0,CorrectKey,H,K,8,Correct,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.989355,0,Rejected,KeySequence,8,
2020-05-07,10:37:33.6487,3,3,KeySequenceStopped,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7500958,0.7500958,NA,NA,NA,NA,8,Correct,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.989355,0,Rejected,KeySequence,8,
2020-05-07,10:37:34.8994,3,3,[gameevent],BlockEnded,1,NA,NA,NA,Win,1,0,NA,NA,L - Largemouth Bass (UnityEngine.Sprite),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.989355,0,Rejected,KeySequence,8,
2020-05-07,10:37:38.3636,3,3,[gameevent],HookMoved,1,NA,NA,NA,Win,1,0,1,3,L - Largemouth Bass (UnityEngine.Sprite),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.989355,0,Rejected,KeySequence,8,
2020-05-07,10:37:38.3636,3,3,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,DownArrow,0,0,NA,WrongKey,H,K,9,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.989355,0,Rejected,KeySequence,9,
2020-05-07,10:37:39.1139,3,3,KeySequenceStopped,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7566019,0.7566019,NA,NA,NA,NA,9,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.989355,0,Rejected,KeySequence,9,
2020-05-07,10:37:39.3703,3,3,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,DownArrow,0,0,NA,WrongKey,H,K,10,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.989355,0,Rejected,KeySequence,10,
2020-05-07,10:37:40.1206,3,3,KeySequenceStopped,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7569055,0.7569055,NA,NA,NA,NA,10,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.989355,0,Rejected,KeySequence,10,
2020-05-07,10:37:40.9261,3,3,[gameevent],HookMoved,1,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.989355,0,Rejected,KeySequence,10,
2020-05-07,10:37:40.3217,3,3,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,DownArrow,0,0,NA,WrongKey,H,K,11,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.989355,0,Rejected,KeySequence,11,
2020-05-07,10:37:40.9261,3,3,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,DownArrow,0.6042081,0.6042081,NA,WrongKey,H,K,11,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.989355,0,Rejected,KeySequence,11,
2020-05-07,10:37:41.6766,3,3,KeySequenceStopped,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.361128,0.7569208,NA,NA,NA,NA,11,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.989355,0,Rejected,KeySequence,11,
2020-05-07,10:37:42.0725,3,3,[gameevent],HookMoved,1,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.989355,0,Rejected,KeySequence,11,
2020-05-07,10:37:42.0716,3,3,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,DownArrow,0,0,NA,WrongKey,H,K,12,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.989355,0,Rejected,KeySequence,12,
2020-05-07,10:37:42.8215,3,3,KeySequenceStopped,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.756922,0.756922,NA,NA,NA,NA,12,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.989355,0,Rejected,KeySequence,12,
2020-05-07,10:37:43.8987,3,3,[gameevent],FishHooked,1,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.989355,0,Rejected,KeySequence,12,
2020-05-07,10:37:45.8916,3,3,InputWindowOpen,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.989355,0,Rejected,KeySequence,12,
2020-05-07,10:37:45.9610,3,3,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,0,0,0,CorrectKey,H,K,13,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.989355,1,Accepted,KeySequence,13,
2020-05-07,10:37:46.0648,3,3,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,0.1040033,0.1040033,1,CorrectKey,H,K,13,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.989355,1,Accepted,KeySequence,13,
2020-05-07,10:37:46.1695,3,3,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,J,0.2083023,0.104299,2,CorrectKey,J,None,13,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.989355,1,Accepted,KeySequence,13,
2020-05-07,10:37:46.2602,3,3,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,0.2984704,0.0901681,3,CorrectKey,L,None,13,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.989355,1,Accepted,KeySequence,13,
2020-05-07,10:37:46.2602,3,3,KeySequenceStopped,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3058167,0.0073463,NA,NA,NA,NA,13,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.989355,1,Accepted,KeySequence,13,
2020-05-07,10:37:46.2602,3,3,[gameevent],InputAccepted,1,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.989355,1,Accepted,KeySequence,13,
2020-05-07,10:37:46.8985,3,3,InputWindowClosed,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.989355,1,Accepted,KeySequence,13,
2020-05-07,10:37:46.8985,3,3,[gameevent],Feedback,2,4,4,Failure,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.989355,1,Accepted,KeySequence,13,
2020-05-07,10:37:46.8985,3,3,DecisionRejectAllInput,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.8524456,1,Accepted,KeySequence,13,
2020-05-07,10:37:46.4258,3,3,KeyDown,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,0,0,0,CorrectKey,H,K,14,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.8524456,0,Rejected,KeySequence,14,
2020-05-07,10:37:46.5096,3,3,KeyDown,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,J,0.0832533,0.0832533,NA,WrongKey,H,K,14,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.8524456,0,Rejected,KeySequence,14,
