Date,Timestamp,Condition,Order,Event,NarrativeEvent,InputBlockNo,InputNo,TrialNumber,FeedbackType,BlockResult,WinCount,LossCount,Lane,Column,FishType,KeyCode,SequenceTime_ms,TimeSinceLastKey_ms,KeyOrder,KeyType,ExpectedKey1,ExpectedKey2,SequenceNumber,SequenceComposition,SequenceSpeed,SequenceValidity,SequenceType,SequenceWindowClosure,TargetFabInputRate,TargetRecognitionRate,StartPolicyReview,Trials,InterTrialIntervalSeconds,InputWindowSeconds,GameState,GamePolicy,CurrentRecognitionRate,FabAlarmFixationPoint,FabAlarmVariability,CurrentFabRate,CurrentFabAlarm,InputConfidence,InputValidity,InputType,InputNumber,
2020-05-07,10:51:33.3012,4,4,KeySequenceStopped,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7500615,0.7500615,NA,NA,NA,NA,3,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,0,Rejected,KeySequence,3,
2020-05-07,10:51:35.8715,4,4,[gameevent],FishHooked,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,0,Rejected,KeySequence,3,
2020-05-07,10:51:36.0650,4,4,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,0,0,0,CorrectKey,H,K,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,4,
2020-05-07,10:51:36.1627,4,4,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,0.0972892,0.0972892,1,CorrectKey,H,K,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,4,
2020-05-07,10:51:36.4610,4,4,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J,0.3959039,0.2986147,2,CorrectKey,J,None,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,4,
2020-05-07,10:51:36.4610,4,4,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,0.3959039,0,3,CorrectKey,L,None,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,4,
2020-05-07,10:51:36.4610,4,4,KeySequenceStopped,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4029016,0.0069977,NA,NA,NA,NA,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,4,
2020-05-07,10:51:37.8642,4,4,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,4,
2020-05-07,10:51:38.0377,4,4,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,0,0,0,CorrectKey,H,K,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,5,
2020-05-07,10:51:38.1136,4,4,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,0.07633021,0.07633021,1,CorrectKey,H,K,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,5,
2020-05-07,10:51:38.2043,4,4,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J,0.1665411,0.0902109,2,CorrectKey,J,None,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,5,
2020-05-07,10:51:38.3356,4,4,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,0.2984972,0.1319561,3,CorrectKey,L,None,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,5,
2020-05-07,10:51:38.3356,4,4,KeySequenceStopped,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.305479,0.0069818,NA,NA,NA,NA,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,5,
2020-05-07,10:51:38.3366,4,4,[gameevent],InputAccepted,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,5,
2020-05-07,10:51:38.3366,4,4,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,5,
2020-05-07,10:51:38.3376,4,4,DecisionAcceptAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.196798,1,Accepted,KeySequence,5,
2020-05-07,10:51:38.3376,4,4,[gameevent],Feedback,1,1,1,Success,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.196798,1,Accepted,KeySequence,5,
2020-05-07,10:51:38.4679,4,4,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,0,0,0,CorrectKey,H,K,6,Correct,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.196798,0,Rejected,KeySequence,6,
2020-05-07,10:51:39.2113,4,4,KeySequenceStopped,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.750226,0.750226,NA,NA,NA,NA,6,Correct,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.196798,0,Rejected,KeySequence,6,
2020-05-07,10:51:41.1076,4,4,InputWindowOpen,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.196798,0,Rejected,KeySequence,6,
2020-05-07,10:51:41.4058,4,4,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,0,0,0,CorrectKey,H,K,7,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.196798,1,Accepted,KeySequence,7,
2020-05-07,10:51:41.5024,4,4,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,0.09710199,0.09710199,1,CorrectKey,H,K,7,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.196798,1,Accepted,KeySequence,7,
2020-05-07,10:51:41.6909,4,4,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,J,0.2846459,0.1875439,2,CorrectKey,J,None,7,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.196798,1,Accepted,KeySequence,7,
2020-05-07,10:51:41.7388,4,4,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,0.3334083,0.0487624,3,CorrectKey,L,None,7,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.196798,1,Accepted,KeySequence,7,
2020-05-07,10:51:41.7388,4,4,KeySequenceStopped,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3401984,0.0067901,NA,NA,NA,NA,7,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.196798,1,Accepted,KeySequence,7,
2020-05-07,10:51:41.7388,4,4,[gameevent],InputAccepted,1,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.196798,1,Accepted,KeySequence,7,
2020-05-07,10:51:41.7388,4,4,InputWindowClosed,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.196798,1,Accepted,KeySequence,7,
2020-05-07,10:51:41.7388,4,4,DecisionAcceptAllInput,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,0.9878261,1,Accepted,KeySequence,7,
2020-05-07,10:51:41.7388,4,4,[gameevent],Feedback,1,2,2,Success,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,0.9878261,1,Accepted,KeySequence,7,
2020-05-07,10:51:44.5026,4,4,InputWindowOpen,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,0.9878261,1,Accepted,KeySequence,7,
2020-05-07,10:51:44.6343,4,4,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,0,0,0,CorrectKey,H,K,8,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,0.9878261,1,Accepted,KeySequence,8,
2020-05-07,10:51:44.7041,4,4,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,0.0694415,0.0694415,1,CorrectKey,H,K,8,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,0.9878261,1,Accepted,KeySequence,8,
2020-05-07,10:51:44.8149,4,4,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,J,0.1806915,0.11125,2,CorrectKey,J,None,8,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,0.9878261,1,Accepted,KeySequence,8,
2020-05-07,10:51:44.9126,4,4,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,0.2778014,0.0971099,3,CorrectKey,L,None,8,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,0.9878261,1,Accepted,KeySequence,8,
2020-05-07,10:51:44.9126,4,4,KeySequenceStopped,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2848809,0.0070795,NA,NA,NA,NA,8,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,0.9878261,1,Accepted,KeySequence,8,
2020-05-07,10:51:44.9126,4,4,[gameevent],InputAccepted,1,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,0.9878261,1,Accepted,KeySequence,8,
2020-05-07,10:51:45.5030,4,4,InputWindowClosed,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,0.9878261,1,Accepted,KeySequence,8,
2020-05-07,10:51:45.5030,4,4,[gameevent],Feedback,1,3,3,Failure,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,0.9878261,1,Accepted,KeySequence,8,
2020-05-07,10:51:45.5030,4,4,DecisionRejectAllInput,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.9807612,1,Accepted,KeySequence,8,
2020-05-07,10:51:48.2735,4,4,InputWindowOpen,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.9807612,1,Accepted,KeySequence,8,
2020-05-07,10:51:48.3502,4,4,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,0,0,0,CorrectKey,H,K,9,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.9807612,1,Accepted,KeySequence,9,
2020-05-07,10:51:48.5168,4,4,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,0.167165,0.167165,1,CorrectKey,H,K,9,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.9807612,1,Accepted,KeySequence,9,
2020-05-07,10:51:48.6345,4,4,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,J,0.2846236,0.1174586,2,CorrectKey,J,None,9,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.9807612,1,Accepted,KeySequence,9,
2020-05-07,10:51:48.7252,4,4,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,0.3751056,0.090482,3,CorrectKey,L,None,9,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.9807612,1,Accepted,KeySequence,9,
2020-05-07,10:51:48.7252,4,4,KeySequenceStopped,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.381981,0.0068754,NA,NA,NA,NA,9,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.9807612,1,Accepted,KeySequence,9,
2020-05-07,10:51:48.7252,4,4,[gameevent],InputAccepted,1,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.9807612,1,Accepted,KeySequence,9,
2020-05-07,10:51:48.7252,4,4,InputWindowClosed,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.9807612,1,Accepted,KeySequence,9,
2020-05-07,10:51:48.7252,4,4,DecisionAcceptAllInput,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,0.9101048,1,Accepted,KeySequence,9,
2020-05-07,10:51:48.7252,4,4,[gameevent],Feedback,1,4,4,Success,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,0.9101048,1,Accepted,KeySequence,9,
2020-05-07,10:51:51.0106,4,4,[gameevent],BlockEnded,1,4,4,Success,Win,1,0,0,3,L - Flathead Catfish (UnityEngine.Sprite),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,0.9101048,1,Accepted,KeySequence,9,
2020-05-07,10:51:54.0796,4,4,[gameevent],HookMoved,1,4,4,Success,Win,1,0,1,3,L - Flathead Catfish (UnityEngine.Sprite),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,0.9101048,1,Accepted,KeySequence,9,
2020-05-07,10:51:54.0796,4,4,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,DownArrow,0,0,NA,WrongKey,H,K,10,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,0.9101048,0,Rejected,KeySequence,10,
2020-05-07,10:51:54.8296,4,4,KeySequenceStopped,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7569637,0.7569637,NA,NA,NA,NA,10,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,0.9101048,0,Rejected,KeySequence,10,
2020-05-07,10:51:55.4330,4,4,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,DownArrow,0,0,NA,WrongKey,H,K,11,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,0.9101048,0,Rejected,KeySequence,11,
2020-05-07,10:51:56.1768,4,4,KeySequenceStopped,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7500113,0.7500113,NA,NA,NA,NA,11,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,0.9101048,0,Rejected,KeySequence,11,
2020-05-07,10:52:00.1067,4,4,[gameevent],FishHooked,1,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,0.9101048,0,Rejected,KeySequence,11,
2020-05-07,10:52:02.0998,4,4,InputWindowOpen,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,0.9101048,0,Rejected,KeySequence,11,
2020-05-07,10:52:02.3849,4,4,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,0,0,0,CorrectKey,H,K,12,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,0.9101048,1,Accepted,KeySequence,12,
2020-05-07,10:52:02.4891,4,4,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,0.1042269,0.1042269,1,CorrectKey,H,K,12,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,0.9101048,1,Accepted,KeySequence,12,
2020-05-07,10:52:02.9051,4,4,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,J,0.5208257,0.4165989,2,CorrectKey,J,None,12,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,0.9101048,1,Accepted,KeySequence,12,
2020-05-07,10:52:02.9330,4,4,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,0.5485939,0.0277682,3,CorrectKey,L,None,12,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,0.9101048,1,Accepted,KeySequence,12,
2020-05-07,10:52:02.9330,4,4,KeySequenceStopped,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5555539,0.00696,NA,NA,NA,NA,12,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,0.9101048,1,Accepted,KeySequence,12,
2020-05-07,10:52:02.9330,4,4,[gameevent],InputAccepted,1,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.75,1,0.25,0.75,0.9101048,1,Accepted,KeySequence,12,
