Date,Timestamp,Condition,Order,Event,NarrativeEvent,InputBlockNo,InputNo,TrialNumber,FeedbackType,BlockResult,WinCount,LossCount,Lane,Column,FishType,KeyCode,SequenceTime_ms,TimeSinceLastKey_ms,KeyOrder,KeyType,ExpectedKey1,ExpectedKey2,SequenceNumber,SequenceComposition,SequenceSpeed,SequenceValidity,SequenceType,SequenceWindowClosure,TargetFabInputRate,TargetRecognitionRate,StartPolicyReview,Trials,InterTrialIntervalSeconds,InputWindowSeconds,GameState,GamePolicy,CurrentRecognitionRate,FabAlarmFixationPoint,FabAlarmVariability,CurrentFabRate,CurrentFabAlarm,InputConfidence,InputValidity,InputType,InputNumber,
2020-05-07,09:57:08.1693,2,2,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J,0.3397725,0.1248704,NA,WrongKey,L,None,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,4,
2020-05-07,09:57:08.1693,2,2,KeySequenceStopped,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3469096,0.0071371,NA,NA,NA,NA,4,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,4,
2020-05-07,09:57:08.1693,2,2,[gameevent],InputAccepted,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,4,
2020-05-07,09:57:08.7107,2,2,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,4,
2020-05-07,09:57:08.7117,2,2,[gameevent],Feedback,1,1,1,Failure,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,4,
2020-05-07,09:57:08.7128,2,2,DecisionRejectAllInput,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.7568552,1,Accepted,KeySequence,4,
2020-05-07,09:57:08.3079,2,2,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,0,0,0,CorrectKey,H,K,5,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.7568552,0,Rejected,KeySequence,5,
2020-05-07,09:57:08.3628,2,2,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,BackQuote,0.0554283,0.0554283,NA,WrongKey,H,K,5,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.7568552,0,Rejected,KeySequence,5,
2020-05-07,09:57:09.1067,2,2,KeySequenceStopped,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8056094,0.750181,NA,NA,NA,NA,5,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.7568552,0,Rejected,KeySequence,5,
2020-05-07,09:57:11.4810,2,2,InputWindowOpen,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.7568552,0,Rejected,KeySequence,5,
2020-05-07,09:57:11.5578,2,2,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,0,0,0,CorrectKey,H,K,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.7568552,1,Accepted,KeySequence,6,
2020-05-07,09:57:11.6965,2,2,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,0.1387827,0.1387827,NA,WrongKey,H,K,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.7568552,1,Accepted,KeySequence,6,
2020-05-07,09:57:11.7942,2,2,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,J,0.2359874,0.0972047,2,CorrectKey,J,None,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.7568552,1,Accepted,KeySequence,6,
2020-05-07,09:57:11.9599,2,2,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,BackQuote,0.4025657,0.1665783,NA,WrongKey,L,None,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.7568552,1,Accepted,KeySequence,6,
2020-05-07,09:57:11.9609,2,2,KeySequenceStopped,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4095318,0.0069661,NA,NA,NA,NA,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.7568552,1,Accepted,KeySequence,6,
2020-05-07,09:57:11.9609,2,2,[gameevent],InputAccepted,1,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.7568552,1,Accepted,KeySequence,6,
2020-05-07,09:57:11.9609,2,2,InputWindowClosed,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0,1,0.25,0,0.7568552,1,Accepted,KeySequence,6,
2020-05-07,09:57:11.9609,2,2,DecisionAcceptAllInput,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9445565,1,Accepted,KeySequence,6,
2020-05-07,09:57:11.9609,2,2,[gameevent],Feedback,1,2,2,Success,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9445565,1,Accepted,KeySequence,6,
2020-05-07,09:57:12.0650,2,2,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,0,0,0,CorrectKey,H,K,7,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9445565,0,Rejected,KeySequence,7,
2020-05-07,09:57:12.0650,2,2,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,0,0,NA,WrongKey,H,K,7,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9445565,0,Rejected,KeySequence,7,
2020-05-07,09:57:12.8080,2,2,KeySequenceStopped,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7500417,0.7500417,NA,NA,NA,NA,7,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9445565,0,Rejected,KeySequence,7,
2020-05-07,09:57:14.7244,2,2,InputWindowOpen,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9445565,0,Rejected,KeySequence,7,
2020-05-07,09:57:14.7523,2,2,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,0,0,0,CorrectKey,H,K,8,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9445565,1,Accepted,KeySequence,8,
2020-05-07,09:57:14.9256,2,2,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,0.1736248,0.1736248,NA,WrongKey,H,K,8,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9445565,1,Accepted,KeySequence,8,
2020-05-07,09:57:15.0295,2,2,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,J,0.2777465,0.1041217,2,CorrectKey,J,None,8,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9445565,1,Accepted,KeySequence,8,
2020-05-07,09:57:15.1763,2,2,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,BackQuote,0.4235776,0.1458311,NA,WrongKey,L,None,8,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9445565,1,Accepted,KeySequence,8,
2020-05-07,09:57:15.1763,2,2,KeySequenceStopped,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.430692,0.0071144,NA,NA,NA,NA,8,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9445565,1,Accepted,KeySequence,8,
2020-05-07,09:57:15.1763,2,2,[gameevent],InputAccepted,1,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9445565,1,Accepted,KeySequence,8,
2020-05-07,09:57:15.1763,2,2,InputWindowClosed,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,0.9445565,1,Accepted,KeySequence,8,
2020-05-07,09:57:15.1763,2,2,DecisionAcceptAllInput,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.8559878,1,Accepted,KeySequence,8,
2020-05-07,09:57:15.1763,2,2,[gameevent],Feedback,1,3,3,Success,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.8559878,1,Accepted,KeySequence,8,
2020-05-07,09:57:15.3006,2,2,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,0,0,0,CorrectKey,H,K,9,Correct,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.8559878,0,Rejected,KeySequence,9,
2020-05-07,09:57:16.0506,2,2,KeySequenceStopped,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7569125,0.7569125,NA,NA,NA,NA,9,Correct,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.8559878,0,Rejected,KeySequence,9,
2020-05-07,09:57:17.9392,2,2,InputWindowOpen,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.8559878,0,Rejected,KeySequence,9,
2020-05-07,09:57:18.9467,2,2,InputWindowClosed,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.8559878,0,Rejected,KeySequence,9,
2020-05-07,09:57:18.9467,2,2,[gameevent],NoInputAccepted,1,3,4,Rejected,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.6666667,1,0.25,0.6666667,0.8559878,0,Rejected,KeySequence,9,
2020-05-07,09:57:18.9467,2,2,DecisionRejectAllInput,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.137776,0,Rejected,KeySequence,9,
2020-05-07,09:57:17.8774,2,2,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,0,0,0,CorrectKey,H,K,10,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.137776,0,Rejected,KeySequence,10,
2020-05-07,09:57:18.0300,2,2,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,0.1527099,0.1527099,NA,WrongKey,H,K,10,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.137776,0,Rejected,KeySequence,10,
2020-05-07,09:57:18.1197,2,2,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,J,0.2429921,0.09028219,2,CorrectKey,J,None,10,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.137776,0,Rejected,KeySequence,10,
2020-05-07,09:57:18.2803,2,2,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,0.4027862,0.1597941,3,CorrectKey,L,None,10,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.137776,0,Rejected,KeySequence,10,
2020-05-07,09:57:18.2803,2,2,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,BackQuote,0.4027862,0,NA,WrongKey,NA,NA,10,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.137776,0,Rejected,KeySequence,10,
2020-05-07,09:57:18.3561,2,2,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,J,0.4791134,0.0763272,NA,WrongKey,NA,NA,10,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.137776,0,Rejected,KeySequence,10,
2020-05-07,09:57:18.4399,2,2,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,0.5625315,0.0834181,NA,WrongKey,NA,NA,10,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.137776,0,Rejected,KeySequence,10,
2020-05-07,09:57:18.4808,2,2,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,BackQuote,0.6040661,0.0415345,NA,WrongKey,NA,NA,10,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.137776,0,Rejected,KeySequence,10,
2020-05-07,09:57:19.2250,2,2,KeySequenceStopped,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35417,0.7501035,NA,NA,NA,NA,10,Mistyped,Slow,Rejected,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.137776,0,Rejected,KeySequence,10,
2020-05-07,09:57:20.9469,2,2,InputWindowOpen,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.137776,0,Rejected,KeySequence,10,
2020-05-07,09:57:21.1762,2,2,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,0,0,0,CorrectKey,H,K,11,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.137776,1,Accepted,KeySequence,11,
2020-05-07,09:57:21.3498,2,2,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,J,0.1737137,0.1737137,NA,WrongKey,H,K,11,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.137776,1,Accepted,KeySequence,11,
2020-05-07,09:57:21.4187,2,2,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,0.2432565,0.0695428,NA,WrongKey,J,None,11,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.137776,1,Accepted,KeySequence,11,
2020-05-07,09:57:21.5783,2,2,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,J,0.4030319,0.1597754,NA,WrongKey,L,None,11,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.137776,1,Accepted,KeySequence,11,
2020-05-07,09:57:21.5783,2,2,KeySequenceStopped,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4098245,0.0067926,NA,NA,NA,NA,11,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.137776,1,Accepted,KeySequence,11,
2020-05-07,09:57:21.5783,2,2,[gameevent],InputAccepted,1,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.137776,1,Accepted,KeySequence,11,
2020-05-07,09:57:21.9467,2,2,InputWindowClosed,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.137776,1,Accepted,KeySequence,11,
2020-05-07,09:57:21.9467,2,2,[gameevent],Feedback,1,4,5,Failure,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.5,1,0.25,0.5,1.137776,1,Accepted,KeySequence,11,
2020-05-07,09:57:21.9467,2,2,DecisionRejectAllInput,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,0.4,1,0.25,0.4,0.7623515,1,Accepted,KeySequence,11,
2020-05-07,09:57:21.6405,2,2,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,K,0,0,0,CorrectKey,H,K,12,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.4,1,0.25,0.4,0.7623515,0,Rejected,KeySequence,12,
2020-05-07,09:57:21.7243,2,2,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,0.0833308,0.0833308,NA,WrongKey,H,K,12,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.4,1,0.25,0.4,0.7623515,0,Rejected,KeySequence,12,
2020-05-07,09:57:22.4743,2,2,KeySequenceStopped,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8402386,0.756908,NA,NA,NA,NA,12,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,0.4,1,0.25,0.4,0.7623515,0,Rejected,KeySequence,12,
