Date,Timestamp,Event,NarrativeEvent,InputBlockNo,InputNo,TrialNumber,FeedbackType,BlockResult,WinCount,LossCount,Lane,Column,FishType,KeyCode,SequenceTime_ms,TimeSinceLastKey_ms,KeyOrder,KeyType,ExpectedKey1,ExpectedKey2,SequenceNumber,SequenceComposition,SequenceSpeed,SequenceValidity,SequenceType,SequenceWindowClosure,TargetFabInputRate,TargetRecognitionRate,StartPolicyReview,Trials,InterTrialIntervalSeconds,InputWindowSeconds,GameState,GamePolicy,CurrentRecognitionRate,FabAlarmFixationPoint,FabAlarmVariability,CurrentFabRate,CurrentFabAlarm,InputConfidence,InputValidity,InputType,InputNumber,vv,ww,xx,yy,zz
2020-05-08,17:27:49.8566,[gameevent],NextTrialStarted,1,1,1,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,NA,1,0,25,NA,NA,0,Rejected,KeySequence,2,,,
2020-05-08,17:27:49.7986,KeyDown,NA,1,1,1,NA,NA,NA,NA,2,3,NA,J,0,0,NA,WrongKey,H,K,3,Correct,Slow,Accepted,HKJL,ClosedByInputThreshold,0,1,0,4,1000,2,1,Running,NA,NA,1,0,25,NA,NA,1,Accepted,KeySequence,3,,,
2020-05-08,17:27:50.2364,KeyDown,NA,1,1,1,NA,NA,NA,NA,2,3,NA,L,0.4321021,0.4321021,NA,WrongKey,H,K,3,Correct,Slow,Accepted,HKJL,ClosedByInputThreshold,0,1,0,4,1000,2,1,Running,NA,NA,1,0,25,NA,NA,1,Accepted,KeySequence,3,,,
2020-05-08,17:27:50.6364,KeyDown,NA,1,1,1,NA,NA,NA,NA,2,3,NA,K,0.833165,0.401063,NA,WrongKey,J,None,3,Correct,Slow,Accepted,HKJL,ClosedByInputThreshold,0,1,0,4,1000,2,1,Running,NA,NA,1,0,25,NA,NA,1,Accepted,KeySequence,3,,,
2020-05-08,17:27:50.8653,KeyDown,NA,1,1,1,NA,NA,NA,NA,2,3,NA,H,1.066258,0.2330925,NA,WrongKey,L,None,3,Correct,Slow,Accepted,HKJL,ClosedByInputThreshold,0,1,0,4,1000,2,1,Running,NA,NA,1,0,25,NA,NA,1,Accepted,KeySequence,3,,,
2020-05-08,17:27:50.8653,KeySequenceStopped,NA,1,1,1,NA,NA,NA,NA,2,3,NA,NA,1.083383,0.0171251,NA,NA,NA,NA,3,Correct,Slow,Accepted,HKJL,ClosedByInputThreshold,0,1,0,4,1000,2,1,Running,NA,NA,1,0,25,NA,NA,1,Accepted,KeySequence,3,,,
2020-05-08,17:27:50.8693,[gameevent],InputAccepted,1,1,1,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,NA,1,0,25,NA,NA,1,Accepted,KeySequence,3,,,
2020-05-08,17:27:50.8703,InputWindowClosed,NA,1,1,1,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,NA,1,0,25,NA,NA,1,Accepted,KeySequence,3,,,
2020-05-08,17:27:50.8713,[gameevent],Feedback,1,1,1,Failure,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,NA,1,0,25,NA,NA,1,Accepted,KeySequence,3,,,
2020-05-08,17:27:50.8732,DecisionRejectAllInput,NA,1,1,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,1,0,25,0,0,7960696,1,Accepted,KeySequence,3,,
2020-05-08,17:27:53.6475,InputWindowOpen,NA,1,1,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,1,0,25,0,0,7960696,1,Accepted,KeySequence,3,,
2020-05-08,17:27:53.6475,[gameevent],NextTrialStarted,1,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,1,0,25,0,0,7960696,1,Accepted,KeySequence,3,,
2020-05-08,17:27:53.4316,KeyDown,NA,1,2,2,NA,NA,NA,NA,2,2,NA,J,0,0,NA,WrongKey,H,K,4,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0,4,1000,2,1,Running,NA,0,1,0,25,0,0,7960696,0,Rejected,KeySequence,4,,
2020-05-08,17:27:54.1808,KeySequenceStopped,NA,1,2,2,NA,NA,NA,NA,2,2,NA,NA,0.7661132,0.7661132,NA,NA,NA,NA,4,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0,4,1000,2,1,Running,NA,0,1,0,25,0,0,7960696,0,Rejected,KeySequence,4,,
2020-05-08,17:27:54.6645,InputWindowClosed,NA,1,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,1,0,25,0,0,7960696,0,Rejected,KeySequence,4,,
2020-05-08,17:27:54.6655,[gameevent],NoInputAccepted,1,2,2,Rejected,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,1,0,25,0,0,7960696,0,Rejected,KeySequence,4,,
2020-05-08,17:27:54.6655,DecisionRejectAllInput,NA,1,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,1,0,25,0,0,8643675,0,Rejected,KeySequence,4,,
2020-05-08,17:27:56.6795,InputWindowOpen,NA,1,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,1,0,25,0,0,8643675,0,Rejected,KeySequence,4,,
2020-05-08,17:27:56.6795,[gameevent],NextTrialStarted,1,2,3,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,1,0,25,0,0,8643675,0,Rejected,KeySequence,4,,
2020-05-08,17:27:56.5331,KeyDown,NA,1,2,3,NA,NA,NA,NA,2,2,NA,H,0,0,0,CorrectKey,H,K,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0,4,1000,2,1,Running,NA,0,1,0,25,0,0,8643675,1,Accepted,KeySequence,5,,
2020-05-08,17:27:56.8474,KeyDown,NA,1,2,3,NA,NA,NA,NA,2,2,NA,K,0.3153059,0.3153059,1,CorrectKey,H,K,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0,4,1000,2,1,Running,NA,0,1,0,25,0,0,8643675,1,Accepted,KeySequence,5,,
2020-05-08,17:27:57.1152,KeyDown,NA,1,2,3,NA,NA,NA,NA,2,2,NA,J,0.581113,0.2658071,2,CorrectKey,J,None,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0,4,1000,2,1,Running,NA,0,1,0,25,0,0,8643675,1,Accepted,KeySequence,5,,
2020-05-08,17:27:57.3471,KeyDown,NA,1,2,3,NA,NA,NA,NA,2,2,NA,L,0.8152626,0.2341496,3,CorrectKey,L,None,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0,4,1000,2,1,Running,NA,0,1,0,25,0,0,8643675,1,Accepted,KeySequence,5,,
2020-05-08,17:27:57.3481,KeySequenceStopped,NA,1,2,3,NA,NA,NA,NA,2,2,NA,NA,0.8317059,0.0164433,NA,NA,NA,NA,5,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0,4,1000,2,1,Running,NA,0,1,0,25,0,0,8643675,1,Accepted,KeySequence,5,,
2020-05-08,17:27:57.3481,[gameevent],InputAccepted,1,2,3,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,1,0,25,0,0,8643675,1,Accepted,KeySequence,5,,
2020-05-08,17:27:57.3481,InputWindowClosed,NA,1,2,3,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,1,0,25,0,0,8643675,1,Accepted,KeySequence,5,,
2020-05-08,17:27:57.3481,DecisionAcceptAllInput,NA,1,2,3,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,3333333,1,0,25,0,3333333,0,821363,1,Accepted,KeySequence,5
2020-05-08,17:27:57.3511,[gameevent],Feedback,1,2,3,AssistedSuccess,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,3333333,1,0,25,0,3333333,0,821363,1,Accepted,KeySequence,5
2020-05-08,17:28:01.4754,[gameevent],BlockEnded,1,2,3,NA,Win,1,0,NA,NA,M - Rainbow Trout,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,3333333,1,0,25,0,3333333,0,821363,1,Accepted,KeySequence,5
2020-05-08,17:28:04.9639,[gameevent],HookMoved,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,3333333,1,0,25,0,3333333,0,821363,1,Accepted,KeySequence,5
2020-05-08,17:28:04.9629,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,DownArrow,0,0,NA,WrongKey,H,K,6,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0,4,1000,2,1,Running,NA,0,3333333,1,0,25,0,3333333,0,821363,0,Rejected,KeySequence,6
2020-05-08,17:28:05.6970,KeySequenceStopped,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,0.7500421,0.7500421,NA,NA,NA,NA,6,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0,4,1000,2,1,Running,NA,0,3333333,1,0,25,0,3333333,0,821363,0,Rejected,KeySequence,6
2020-05-08,17:28:06.4956,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,UpArrow,0,0,NA,WrongKey,H,K,7,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0,4,1000,2,1,Running,NA,0,3333333,1,0,25,0,3333333,0,821363,0,Rejected,KeySequence,7
2020-05-08,17:28:07.2460,KeySequenceStopped,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,0.7667109,0.7667109,NA,NA,NA,NA,7,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0,4,1000,2,1,Running,NA,0,3333333,1,0,25,0,3333333,0,821363,0,Rejected,KeySequence,7
2020-05-08,17:28:07.9966,[gameevent],HookMoved,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,3333333,1,0,25,0,3333333,0,821363,0,Rejected,KeySequence,7
2020-05-08,17:28:07.9966,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,DownArrow,0,0,NA,WrongKey,H,K,8,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0,4,1000,2,1,Running,NA,0,3333333,1,0,25,0,3333333,0,821363,0,Rejected,KeySequence,8
2020-05-08,17:28:08.7451,KeySequenceStopped,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,0.7657644,0.7657644,NA,NA,NA,NA,8,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0,4,1000,2,1,Running,NA,0,3333333,1,0,25,0,3333333,0,821363,0,Rejected,KeySequence,8
2020-05-08,17:28:09.1299,[gameevent],HookMoved,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,3333333,1,0,25,0,3333333,0,821363,0,Rejected,KeySequence,8
2020-05-08,17:28:09.1289,KeyDown,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,DownArrow,0,0,NA,WrongKey,H,K,9,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0,4,1000,2,1,Running,NA,0,3333333,1,0,25,0,3333333,0,821363,0,Rejected,KeySequence,9
2020-05-08,17:28:09.8856,KeySequenceStopped,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,0.7672502,0.7672502,NA,NA,NA,NA,9,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0,4,1000,2,1,Running,NA,0,3333333,1,0,25,0,3333333,0,821363,0,Rejected,KeySequence,9
2020-05-08,17:28:10.3460,[gameevent],FishHooked,2,3,4,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,3333333,1,0,25,0,3333333,0,821363,0,Rejected,KeySequence,9
2020-05-08,17:28:12.3290,InputWindowOpen,NA,2,3,4,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,3333333,1,0,25,0,3333333,0,821363,0,Rejected,KeySequence,9
2020-05-08,17:28:12.3290,[gameevent],NextTrialStarted,2,3,4,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,3333333,1,0,25,0,3333333,0,821363,0,Rejected,KeySequence,9
2020-05-08,17:28:13.3455,InputWindowClosed,NA,2,3,4,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,3333333,1,0,25,0,3333333,0,821363,0,Rejected,KeySequence,9
2020-05-08,17:28:13.3455,[gameevent],NoInputAccepted,2,3,4,Rejected,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,3333333,1,0,25,0,3333333,0,821363,0,Rejected,KeySequence,9
2020-05-08,17:28:13.3455,DecisionRejectAllInput,NA,2,3,4,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,25,1,0,25,0,25,1,16295,0,Rejected,KeySequence,9
2020-05-08,17:28:12.6169,KeyDown,NA,2,3,4,NA,NA,NA,NA,3,3,NA,H,0,0,0,CorrectKey,H,K,10,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0,4,1000,2,1,Running,NA,0,25,1,0,25,0,25,1,16295,1,Accepted,KeySequence,10
2020-05-08,17:28:12.9287,KeyDown,NA,2,3,4,NA,NA,NA,NA,3,3,NA,K,0.3166867,0.3166867,1,CorrectKey,H,K,10,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0,4,1000,2,1,Running,NA,0,25,1,0,25,0,25,1,16295,1,Accepted,KeySequence,10
2020-05-08,17:28:13.2125,KeyDown,NA,2,3,4,NA,NA,NA,NA,3,3,NA,J,0.600055,0.2833683,2,CorrectKey,J,None,10,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0,4,1000,2,1,Running,NA,0,25,1,0,25,0,25,1,16295,1,Accepted,KeySequence,10
2020-05-08,17:28:13.5623,KeyDown,NA,2,3,4,NA,NA,NA,NA,3,3,NA,L,0.9499297,0.3498746,3,CorrectKey,L,None,10,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0,4,1000,2,1,Running,NA,0,25,1,0,25,0,25,1,16295,1,Accepted,KeySequence,10
2020-05-08,17:28:13.5623,KeySequenceStopped,NA,2,3,4,NA,NA,NA,NA,3,3,NA,NA,0.9670293,0.0170996,NA,NA,NA,NA,10,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0,4,1000,2,1,Running,NA,0,25,1,0,25,0,25,1,16295,1,Accepted,KeySequence,10
2020-05-08,17:28:15.3765,InputWindowOpen,NA,2,3,4,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,25,1,0,25,0,25,1,16295,1,Accepted,KeySequence,10
2020-05-08,17:28:15.3765,[gameevent],NextTrialStarted,2,3,5,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,25,1,0,25,0,25,1,16295,1,Accepted,KeySequence,10
2020-05-08,17:28:15.3735,KeyDown,NA,2,3,5,NA,NA,NA,NA,3,3,NA,H,0,0,0,CorrectKey,H,K,11,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0,4,1000,2,1,Running,NA,0,25,1,0,25,0,25,1,16295,1,Accepted,KeySequence,11
2020-05-08,17:28:15.6124,KeyDown,NA,2,3,5,NA,NA,NA,NA,3,3,NA,K,0.2667588,0.2667588,1,CorrectKey,H,K,11,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0,4,1000,2,1,Running,NA,0,25,1,0,25,0,25,1,16295,1,Accepted,KeySequence,11
2020-05-08,17:28:15.8283,KeyDown,NA,2,3,5,NA,NA,NA,NA,3,3,NA,J,0.4832557,0.2164969,2,CorrectKey,J,None,11,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0,4,1000,2,1,Running,NA,0,25,1,0,25,0,25,1,16295,1,Accepted,KeySequence,11
2020-05-08,17:28:16.0621,KeyDown,NA,2,3,5,NA,NA,NA,NA,3,3,NA,L,0.7158719,0.2326163,3,CorrectKey,L,None,11,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0,4,1000,2,1,Running,NA,0,25,1,0,25,0,25,1,16295,1,Accepted,KeySequence,11
2020-05-08,17:28:16.0671,KeySequenceStopped,NA,2,3,5,NA,NA,NA,NA,3,3,NA,NA,0.7343404,0.0184685,NA,NA,NA,NA,11,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0,4,1000,2,1,Running,NA,0,25,1,0,25,0,25,1,16295,1,Accepted,KeySequence,11
2020-05-08,17:28:16.0681,[gameevent],InputAccepted,2,3,5,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,25,1,0,25,0,25,1,16295,1,Accepted,KeySequence,11
2020-05-08,17:28:16.0681,InputWindowClosed,NA,2,3,5,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,25,1,0,25,0,25,1,16295,1,Accepted,KeySequence,11
2020-05-08,17:28:16.0681,DecisionAcceptAllInput,NA,2,3,5,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,4,1,0,25,0,4,1,146546,1,Accepted,KeySequence,11
2020-05-08,17:28:16.0681,[gameevent],Feedback,2,3,5,Success,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,4,1,0,25,0,4,1,146546,1,Accepted,KeySequence,11
2020-05-08,17:28:18.8451,InputWindowOpen,NA,2,3,5,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,4,1,0,25,0,4,1,146546,1,Accepted,KeySequence,11
2020-05-08,17:28:18.8451,[gameevent],NextTrialStarted,2,4,6,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,4,1,0,25,0,4,1,146546,1,Accepted,KeySequence,11
2020-05-08,17:28:18.9110,KeyDown,NA,2,4,6,NA,NA,NA,NA,2,3,NA,H,0,0,0,CorrectKey,H,K,12,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0,4,1000,2,1,Running,NA,0,4,1,0,25,0,4,1,146546,1,Accepted,KeySequence,12
2020-05-08,17:28:19.2618,KeyDown,NA,2,4,6,NA,NA,NA,NA,2,3,NA,K,0.3499557,0.3499557,1,CorrectKey,H,K,12,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0,4,1000,2,1,Running,NA,0,4,1,0,25,0,4,1,146546,1,Accepted,KeySequence,12
2020-05-08,17:28:19.5457,KeyDown,NA,2,4,6,NA,NA,NA,NA,2,3,NA,J,0.6330506,0.283095,2,CorrectKey,J,None,12,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0,4,1000,2,1,Running,NA,0,4,1,0,25,0,4,1,146546,1,Accepted,KeySequence,12
2020-05-08,17:28:19.8275,KeyDown,NA,2,4,6,NA,NA,NA,NA,2,3,NA,L,0.9162949,0.2832442,3,CorrectKey,L,None,12,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0,4,1000,2,1,Running,NA,0,4,1,0,25,0,4,1,146546,1,Accepted,KeySequence,12
2020-05-08,17:28:19.8285,KeySequenceStopped,NA,2,4,6,NA,NA,NA,NA,2,3,NA,NA,0.933311,0.0170161,NA,NA,NA,NA,12,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0,4,1000,2,1,Running,NA,0,4,1,0,25,0,4,1,146546,1,Accepted,KeySequence,12
2020-05-08,17:28:19.8295,[gameevent],InputAccepted,2,4,6,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,4,1,0,25,0,4,1,146546,1,Accepted,KeySequence,12
2020-05-08,17:28:19.8613,InputWindowClosed,NA,2,4,6,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,4,1,0,25,0,4,1,146546,1,Accepted,KeySequence,12
2020-05-08,17:28:19.8613,[gameevent],Feedback,2,4,6,Failure,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,4,1,0,25,0,4,1,146546,1,Accepted,KeySequence,12
2020-05-08,17:28:19.8623,DecisionRejectAllInput,NA,2,4,6,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,3333333,1,0,25,0,3333333,0,7593168,1,Accepted,KeySequence,12
2020-05-08,17:28:22.6438,InputWindowOpen,NA,2,4,6,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1000,2,1,Running,NA,0,3333333,1,0,25,0,3333333,0,7593168,1,Accepted,KeySequence,12
